id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end,distance
03392,Wainfleet,GB,ENG,03392,EGYW,53.0833,0.2667,3.0,Europe/London,1984-06-14,2024-09-02,1984-06-17,2022-03-25,2005-01-01,2021-01-01,6999442.841092148
22349,Pjalica,RU,MUR,22349,,66.1833,39.5333,8.0,Europe/Moscow,,,1936-01-01,2024-09-14,1936-01-01,2022-01-01,6999494.839283829
82022,"Boa Vista, Boa Vista Intl",BR,RR,82022,SBBV,2.8333,-60.7,84.0,America/Boa_Vista,1973-01-01,2024-09-22,1981-12-25,2022-04-25,2008-01-01,2021-01-01,6999703.288357827
31285,Udskoye / Udskoje,RU,KHA,31285,,54.5,134.4167,62.0,Asia/Sakhalin,,,1939-07-01,2019-06-30,1939-01-01,2019-01-01,7000116.961264965
02418,Karlstad Airport,SE,S,02418,ESSQ,59.3667,13.4667,46.0,Europe/Stockholm,1955-01-01,2024-09-22,1885-02-01,2024-06-30,1900-01-01,2022-01-01,7000314.538862689
02416,Nolgård Airport,SE,S,02416,ESOK,59.36,13.47,46.0,Europe/Stockholm,1935-01-01,2024-09-22,2005-01-03,2022-04-25,2012-01-01,2022-01-01,7001019.745506565
EGHD0,Plymouth / Crown Hill,GB,ENG,,EGHD,50.4167,-4.1167,25.0,Europe/London,1988-03-18,2011-12-23,,,,,7001036.550150986
03462,Wittering,GB,ENG,03462,EGXT,52.6167,-0.4667,84.0,Europe/London,1973-03-01,2024-09-22,1973-03-10,2022-04-24,1995-01-01,2022-01-01,7002998.1306450665
EGBP0,Kemble / Rodmarton,GB,ENG,,EGBP,51.6681,-2.0569,132.0,Europe/London,1988-01-05,1992-03-31,,,,,7003348.0939451195
82024,Boa Vista,BR,RR,82024,,2.8167,-60.65,90.0,America/Boa_Vista,,,1974-06-21,1997-06-18,1972-01-01,2021-01-01,7004397.886331607
02443,Gavle Sandviken Air Force Base,SE,C,02443,ESSK,60.6,16.95,79.0,Europe/Stockholm,1996-05-01,2023-10-08,2009-02-10,2022-03-24,2009-01-01,2017-01-01,7005273.805225912
24933,Kiliyer / Kileyer,RU,SA,24933,,60.95,119.3,248.0,Asia/Yakutsk,,,1959-07-01,2019-04-30,1959-01-01,2019-01-01,7005403.979280769
03647,Little Rissington,GB,ENG,03647,,51.8667,-1.6833,215.0,Europe/London,,,,,,,7005477.422486701
81615,Boa Vista / Bento Brasil,BR,RR,81615,,2.8047,-60.6467,94.0,America/Boa_Vista,2016-07-04,2024-06-30,2016-08-08,2020-12-28,,,7005701.414955766
31421,Guga,RU,KHA,31421,,52.7,137.5333,50.0,Asia/Sakhalin,,,1938-09-01,1997-03-11,1938-01-01,1997-01-01,7005761.623452074
03827,Plymouth,GB,ENG,03827,EGDB,50.35,-4.1167,50.0,Europe/London,1973-01-01,2024-09-22,1973-01-05,2022-04-24,1950-01-01,2022-01-01,7006280.54834019
EKHA0,Halfdan A,DK,,,EKHA,55.5309,5.0042,-9999.0,Europe/Copenhagen,2012-08-21,2024-08-05,2012-10-21,2022-03-06,2014-01-01,2018-01-01,7006784.752068925
38401,Igarka,RU,KYA,38401,UOII,67.47,86.57,31.0,Asia/Krasnoyarsk,2004-08-24,2013-07-19,2004-09-01,2013-06-27,,,7007252.304307418
32098,Poronajsk,RU,SAK,32098,,49.2167,143.1,4.0,Asia/Magadan,,,1908-01-01,2024-09-14,1908-01-01,2021-01-01,7007623.053611353
23274,Igarka,RU,KYA,23274,,67.4667,86.5667,30.0,Asia/Krasnoyarsk,,,1936-01-01,2024-09-14,1936-01-01,2021-01-01,7007641.638038119
22511,Juskozero,RU,KR,22511,,64.75,32.1167,0.0,Europe/Moscow,,,1939-01-17,1996-06-30,1959-01-01,1996-01-01,7008076.868029922
81006,Lethem,GY,UT,81006,SYLT,3.3667,-59.8,82.0,America/Guyana,1973-01-01,2024-09-20,,,2016-01-01,2021-01-01,7008828.246427629
EGUO0,Colerne,GB,ENG,,EGUO,51.4391,-2.2864,180.0,Europe/London,1942-04-28,2024-01-24,1943-07-27,1947-03-30,1944-01-01,1946-01-01,7010461.526968461
23205,Nar'Jan-Mar,RU,NN,23205,,67.6333,53.0333,7.0,Europe/Moscow,,,1926-11-14,2024-09-14,1926-01-01,2021-01-01,7010673.678219877
02799,Kuhmo Kalliojoki / Alanne,FI,OU,02799,,64.3,30.1667,197.0,Europe/Helsinki,2008-01-15,2024-08-22,2008-01-17,2022-03-25,2014-01-01,2020-01-01,7010736.455618522
03839,Exeter Airport,GB,ENG,03839,EGTE,50.7333,-3.4167,30.0,Europe/London,1973-01-01,2024-09-21,1973-01-06,2022-04-24,1982-01-01,2022-01-01,7010975.003833204
31004,Aldan,RU,SA,31004,,58.6167,125.3667,682.0,Asia/Yakutsk,,,1937-01-01,2024-09-14,1937-01-01,2021-01-01,7011226.542838271
03469,Holbeach,GB,ENG,03469,EGYH,52.8667,0.15,3.0,Europe/London,1985-12-01,2024-09-22,1985-12-02,2022-03-24,2005-01-01,2021-01-01,7011530.494046553
84455,Tarapoto,PE,SM,84455,SPST,-6.45,-76.3833,281.0,America/Lima,1950-01-04,2024-09-21,1963-01-03,2024-12-17,1953-01-01,2021-01-01,7014923.195939574
03644,Fairford Royal Air Force Base,GB,ENG,03644,EGVA,51.6833,-1.7833,87.0,Europe/London,1952-06-10,2024-09-22,1952-06-11,2022-04-25,1952-01-01,2021-01-01,7015304.1092057945
24726,Mirnvy,RU,SA,24726,UERR,62.5333,113.8667,347.0,Asia/Yakutsk,1961-07-01,2024-09-22,1959-07-01,2022-04-25,1959-01-01,2022-01-01,7015459.549087132
EHDV0,D15-fa-1 (oil Platform),NL,,,EHDV,54.3256,2.9358,36.0,Europe/Amsterdam,2008-08-26,2024-09-22,2008-08-28,2022-04-25,2009-01-01,2022-01-01,7018055.644180074
03649,Brize Norton,GB,ENG,03649,EGVN,51.75,-1.5833,88.0,Europe/London,1951-08-01,2024-09-22,1951-08-02,2022-04-25,1951-01-01,2022-01-01,7019577.331137723
03740,Lyneham,GB,ENG,03740,EGDL,51.5,-1.9833,145.0,Europe/London,1973-01-01,2024-09-22,1973-01-01,2024-09-13,1973-01-01,2022-01-01,7020280.146430625
24944,Olekminsk,RU,SA,24944,UEMO,60.4,120.4167,226.0,Asia/Yakutsk,,,1882-08-13,2024-09-14,1882-01-01,2022-01-01,7020281.362404286
EGTK0,Oxford (Kidlington) / Shipton On Cherwell,GB,ENG,,EGTK,51.8369,-1.32,82.0,Europe/London,2020-01-14,2024-09-21,2020-01-15,2022-04-26,2020-01-01,2022-01-01,7025218.862204104
06024,Thisted Lufthavn,DK,ND,06024,EKTS,57.0667,8.7167,7.0,Europe/Copenhagen,1973-06-21,2007-02-01,,,,,7026502.6175728105
02915,Viitasaari,FI,,02915,EFVI,63.0833,25.8667,132.0,Europe/Helsinki,1973-01-01,2024-09-22,2005-07-30,2022-03-26,2017-01-01,2020-01-01,7027292.108867422
03853,Yeovilton,GB,ENG,03853,EGDY,51.0,-2.6333,23.0,Europe/London,1973-01-01,2024-09-22,1973-01-01,2022-04-24,1988-01-01,2022-01-01,7028444.455878399
03560,Bedford,GB,ENG,03560,,52.2167,-0.4833,85.0,Europe/London,2018-01-27,2024-09-22,2018-01-28,2022-04-24,2018-01-01,2022-01-01,7034373.069352209
03562,Alconbury Royal Air Force Base,GB,ENG,03562,EGWZ,52.3667,-0.2167,49.0,Europe/London,1999-05-15,2005-07-10,,,,,7034794.801083518
22365,Abramovskij Majak,RU,ARK,22365,,66.3833,43.25,24.0,Europe/Moscow,,,1959-01-03,2024-09-14,1963-01-01,2021-01-01,7034847.837855207
02505,Maseskar,SE,VG,02505,,58.1,11.3333,16.0,Europe/Stockholm,,,,,,,7035699.825990911
02924,Ahtari,FI,,02924,EFHT,62.5333,24.2167,157.0,Europe/Helsinki,1973-01-01,2024-08-23,2005-08-26,2022-03-26,2009-01-01,2020-01-01,7037210.449688005
06052,Thyboroen,DK,MJ,06052,,56.7,8.2167,2.0,Europe/Copenhagen,,,,,,,7038336.962699523
02735,Virrat Aijanneva,FI,,02735,,62.3333,23.55,138.0,Europe/Helsinki,2009-07-01,2024-08-22,2010-04-17,2022-03-25,2012-01-01,2020-01-01,7038371.304481732
22522,Kem'- Port,RU,KR,22522,,64.9833,34.8,10.0,Europe/Moscow,,,1936-12-31,2006-06-27,1937-01-01,2006-01-01,7038576.559699799
22520,Rabocheostrovsk / Kem-Port,RU,KR,22520,,64.9833,34.8,7.0,Europe/Moscow,,,1916-12-01,2024-09-14,1916-01-01,2021-01-01,7038576.559699799
EGTC0,Cranfield,GB,ENG,,EGTC,52.0667,-0.6167,111.0,Europe/London,1990-02-08,2024-09-21,2021-04-12,2021-11-03,,,7040157.169839809
03566,Wyton Royal Air Force Base,GB,ENG,03566,EGUY,52.35,-0.1167,41.0,Europe/London,1950-10-03,2015-10-04,1950-10-04,1995-03-31,1950-01-01,1995-01-01,7040816.995921332
22452,Incy,RU,ARK,22452,,65.9667,40.7167,0.0,Europe/Moscow,,,1936-01-01,1996-06-30,1936-01-01,1996-01-01,7040864.149733327
03487,Sculthorpe / Tattersett,GB,ENG,03487,EGUP,52.85,0.7667,65.0,Europe/London,1949-06-01,1990-08-27,1950-03-10,1989-06-28,1950-01-01,1964-01-01,7041290.634258374
06041,Skagen,DK,ND,06041,,57.7333,10.6333,3.0,Europe/Copenhagen,,,,,,,7041779.10673747
02798,Valtimo Kk / Haapakylä,FI,,02798,,63.6667,28.8333,115.0,Europe/Helsinki,2008-01-15,2024-08-22,2008-01-17,2022-03-25,2011-01-01,2020-01-01,7042687.262723274
02751,Pori Tahkoluoto Reposaari,FI,LS,02751,,61.6333,21.3833,3.0,Europe/Helsinki,2008-01-16,2024-08-22,2013-06-07,2022-03-25,2014-01-01,2020-01-01,7043983.755370689
06034,Sindal Flyveplads,DK,ND,06034,EKSN,57.5,10.2167,28.0,Europe/Copenhagen,1982-05-01,2023-05-06,,,,,7046415.827223249
31348,Burukan,RU,KHA,31348,,53.05,136.0333,154.0,Asia/Sakhalin,,,1936-01-01,2024-09-14,1936-01-01,2021-01-01,7046505.149065796
03482,Marham,GB,ENG,03482,EGYM,52.65,0.5667,23.0,Europe/London,1949-04-01,2024-09-22,1949-04-01,2022-04-25,1949-01-01,2022-01-01,7048301.00532064
32174,Reydovo / Kurilsk,RU,SAK,32174,,45.2667,147.9667,38.0,Asia/Magadan,,,1950-07-01,2019-06-30,1950-01-01,2019-01-01,7048392.725117699
91925,Atuona,PF,IC,91925,,-9.8,-139.0333,51.0,Pacific/Gambier,,,1973-01-01,2024-12-30,1961-01-01,2022-01-01,7049524.241720317
23220,Zeleznodorozny,RU,KO,23220,,67.8333,64.75,116.0,Europe/Moscow,,,1959-07-01,2019-06-30,1959-01-01,2019-01-01,7050292.444874359
06239,F3,NL,FR,06239,,54.85,4.7333,0.0,Europe/Amsterdam,1994-03-01,2024-09-03,1994-03-05,2022-03-26,2004-01-01,2021-01-01,7052078.45761659
22383,Nizhnyaya Pesha,RU,NEN,22383,,66.7667,47.7833,9.0,Europe/Moscow,,,1939-01-01,2024-09-14,1939-01-01,2022-01-01,7052121.458216557
03743,Larkhill,GB,ENG,03743,,51.2,-1.8,132.0,Europe/London,2018-01-27,2024-09-22,2018-01-28,2022-04-24,2018-01-01,2022-01-01,7053087.4574959995
ESGT0,Trollhattan / Höga,SE,VG,,ESGT,58.3167,12.35,41.0,Europe/Stockholm,1991-08-27,2024-09-22,2018-09-01,2022-04-27,2020-01-01,2022-01-01,7053526.565051225
02710,Vesanto Viijo,FI,,02710,,62.95,26.4,127.0,Europe/Helsinki,2008-01-16,2024-08-22,2009-09-20,2022-03-25,2011-01-01,2021-01-01,7053559.676404587
03658,Benson,GB,ENG,03658,EGUB,51.6167,-1.0833,63.0,Europe/London,1973-01-01,2024-09-22,1973-01-07,2022-04-25,1982-01-01,2022-01-01,7054168.2433248265
22438,Zizgin,RU,ARK,22438,,65.2,36.8167,18.0,Europe/Moscow,,,1936-01-01,2024-09-14,1936-01-01,2021-01-01,7054274.146698829
02942,Niinisalo,FI,,02942,,61.85,22.4667,134.0,Europe/Helsinki,1952-01-01,2024-08-23,1959-01-01,2024-06-30,1959-01-01,2022-01-01,7054287.084903799
02520,Satenas Airport,SE,VG,02520,ESIB,58.4333,12.7,54.0,Europe/Stockholm,1977-07-01,2024-09-22,2006-09-03,2022-04-25,2008-01-01,2022-01-01,7055767.5305741895
02753,Kankaanpaa Niinisalo,FI,,02753,,61.8333,22.4667,122.0,Europe/Helsinki,2008-01-15,2024-08-22,2008-01-17,2022-03-25,2010-01-01,2020-01-01,7055859.4769578595
02788,Maaninka Halola / Haatala,FI,,02788,,63.15,27.3167,90.0,Europe/Helsinki,2008-01-15,2024-08-22,1959-01-01,2024-09-13,1959-01-01,2022-01-01,7056886.417423407
03746,Boscombe Down,GB,ENG,03746,EGDM,51.1667,-1.75,124.0,Europe/London,1931-01-01,2024-09-22,1973-01-03,2022-04-25,1983-01-01,2022-01-01,7058171.911819713
02481,Sala Isätra,SE,U,02481,,59.9097,16.6878,57.0,Europe/Stockholm,,,,,,,7059363.987599358
EHJA0,J6-a (oil Platform),NL,,,EHJA,53.8242,2.9453,34.0,Europe/Amsterdam,2009-02-09,2024-09-22,2009-02-10,2022-04-27,2009-01-01,2022-01-01,7059712.9437888125
23207,Kotkino,RU,NEN,23207,,67.0167,51.2,18.0,Europe/Moscow,,,1959-01-01,1996-06-30,1959-01-01,1994-01-01,7061202.469467283
84501,Trujillo,PE,LD,84501,SPRU,-8.1,-79.0333,26.0,America/Lima,1949-01-02,2024-09-22,1963-01-03,2024-12-20,1949-01-01,2021-01-01,7062702.008326995
EGVI0,Greenham Common / Shaw,GB,ENG,,EGVI,51.3833,-1.2833,122.0,Europe/London,1976-04-28,1992-04-17,1976-08-31,1989-11-14,,,7063324.508358838
82042,Caracarai,BR,RR,82042,,1.8333,-61.1333,95.0,America/Boa_Vista,1989-02-08,2024-07-27,1975-05-01,2003-03-07,1975-01-01,1999-01-01,7063667.058204395
ESOE0,Orebro / Tredingskullen,SE,T,,ESOE,59.2333,15.05,57.0,Europe/Stockholm,1991-08-27,2024-09-22,2004-05-22,2022-04-27,2020-01-01,2022-01-01,7066147.203037155
23242,Novy Port,RU,YAN,23242,,67.6833,72.8667,12.0,Asia/Yekaterinburg,,,1935-05-04,2024-09-12,1936-01-01,2021-01-01,7066186.298430472
02789,Rautavaara Yla-luosta / Yläluosta,FI,,02789,,63.3833,28.6667,166.0,Europe/Helsinki,2008-01-16,2024-08-22,2013-06-06,2022-03-25,2016-01-01,2020-01-01,7066547.966812132
EGSC0,Cambridge / Teversham,GB,ENG,,EGSC,52.2,0.1833,15.0,Europe/London,1977-02-01,2024-09-20,2012-07-27,2012-08-10,,,7066958.005904009
06030,Aalborg,DK,ND,06030,EKYT,57.1,9.85,3.0,Europe/Copenhagen,1940-04-01,2024-09-22,1940-04-01,2024-09-13,1940-01-01,2022-01-01,7067115.5581434015
03583,Lakenheath Royal Air Force Base,GB,ENG,03583,EGUL,52.4167,0.5667,10.0,Europe/London,1999-01-02,2024-09-22,1949-05-01,2022-04-24,1949-01-01,2021-01-01,7067226.604032483
23256,Tazovskoe,RU,YAN,23256,,67.4667,78.7333,8.0,Asia/Yekaterinburg,,,1936-10-01,2024-09-14,1936-01-01,2021-01-01,7067293.179026278
03577,Mildenhall Royal Air Force Base,GB,ENG,03577,EGUN,52.3667,0.4833,10.0,Europe/London,1999-01-01,2024-09-22,1950-07-14,2022-04-24,1950-01-01,2022-01-01,7067415.424663624
EGUH0,High Wycombe / Sands,GB,ENG,,EGUH,51.6333,-0.7667,75.0,Europe/London,2004-09-01,2004-12-20,,,,,7067928.59657413
03673,London / Chiltern Green / Newmill End / Stopsley / Lilley,GB,ENG,03673,EGGW,51.8667,-0.3667,160.0,Europe/London,1988-01-05,2024-09-22,1988-01-31,2022-04-25,2009-01-01,2022-01-01,7068075.403759549
03749,Middle Wallop,GB,ENG,03749,EGVP,51.15,-1.5667,91.0,Europe/London,1973-08-09,2024-09-22,1974-05-06,2022-04-25,2005-01-01,2022-01-01,7068378.214970059
02926,Pori Railway Station / Tiilimäki,FI,,02926,,61.4833,21.7833,9.0,Europe/Helsinki,2012-01-01,2024-08-23,2012-06-23,2022-03-26,2012-01-01,2020-01-01,7069458.04102108
ESGL0,Lidköping / Lidkoping / Mariedal,SE,Q,,ESGL,58.4655,13.1744,61.0,Europe/Stockholm,2007-10-16,2012-08-30,2007-10-17,2012-08-29,2008-01-01,2012-01-01,7069731.790130061
22602,Reboly,RU,KR,22602,,63.8333,30.8167,181.0,Europe/Moscow,,,1910-10-19,2024-09-14,1936-01-01,2021-01-01,7071334.326490666
02952,Pori,FI,,02952,EFPO,61.4667,21.8,13.0,Europe/Helsinki,1952-01-01,2024-09-22,1999-01-18,2022-04-25,2005-01-01,2022-01-01,7071491.263489514
03858,Portland / Rnas,GB,ENG,03858,EGDP,50.5667,-2.45,3.0,Europe/London,1973-01-08,2002-12-20,1988-03-30,1999-02-11,1993-01-01,1993-01-01,7071931.798511587
06054,Lindtorp Airport,DK,MJ,06054,EKHO,56.4,8.45,15.0,Europe/Copenhagen,1977-05-08,2007-03-07,,,,,7073112.844812939
31102,Kankunskiy,RU,SA,31102,,57.65,125.9667,1204.0,Asia/Yakutsk,,,1950-11-01,2019-04-30,1950-01-01,2019-01-01,7073809.9268347975
32088,Uglegorsk,RU,SAK,32088,,49.0667,142.0333,53.0,Asia/Magadan,,,1939-01-01,2019-06-30,1939-01-01,2019-01-01,7074425.239977179
31416,Im Poliny Osipenko,RU,KHA,31416,,52.4167,136.5,73.0,Asia/Sakhalin,,,1936-01-01,2024-09-14,1936-01-01,2021-01-01,7076613.412451694
84474,Juanjui,PE,SM,84474,SPJI,-7.2167,-76.7167,350.0,America/Lima,1950-10-28,2024-09-21,1963-01-03,2023-10-06,1956-01-01,2001-01-01,7076729.910025144
22446,Zimnegorskij Majak,RU,ARK,22446,,65.4667,39.7333,81.0,Europe/Moscow,,,1936-01-01,2024-09-12,1936-01-01,2021-01-01,7077155.831441141
02542,Hallum,SE,VG,02542,,58.3222,13.0406,70.0,Europe/Stockholm,,,,,,,7077660.542368891
82411,Tabatinga,BR,AM,82411,SBTT,-3.6667,-69.6667,85.0,America/Eirunepe,1979-06-06,2024-09-21,2010-10-08,2010-10-18,2012-01-01,2021-01-01,7080253.662881128
EGTI0,Leavesden / North Watford,GB,ENG,,EGTI,51.6833,-0.4167,102.0,Europe/London,1973-01-01,1995-04-09,,,,,7080518.194818611
ESQO0,Arboga / Säby,SE,U,,ESQO,59.3866,15.9241,10.0,Europe/Stockholm,2007-02-26,2007-02-27,,,,,7081604.749201492
02917,Kuopio,FI,,02917,EFKU,63.0167,27.8,98.0,Europe/Helsinki,1906-01-01,2024-09-22,1993-08-06,2022-04-25,2005-01-01,2022-01-01,7081631.83643741
EHFZ0,F16-a (oil Platform),NL,,,EHFZ,54.1167,4.0122,28.0,Europe/Amsterdam,2007-01-05,2020-08-31,2007-01-11,2020-08-31,2008-01-01,2020-01-01,7082159.159968372
22525,Raznavolok,RU,KR,22525,,64.5667,34.9167,9.0,Europe/Moscow,,,1936-01-01,2024-07-20,1936-01-01,2022-01-01,7083098.1678248
03586,Honington Royal Air Force Base,GB,ENG,03586,EGXH,52.3333,0.7667,54.0,Europe/London,,,,,1987-01-01,1992-01-01,7083270.781494644
03492,Norwich Weather Centre,GB,ENG,03492,EGSH,52.6333,1.3,14.0,Europe/London,1987-12-02,2024-09-22,1987-12-03,2022-04-25,1996-01-01,2022-01-01,7083389.854875455
02512,Goteborg Save Airport,SE,VG,02512,ESGP,57.7833,11.8833,20.0,Europe/Stockholm,1935-01-01,2024-09-22,1944-01-01,2022-04-25,1944-01-01,2022-01-01,7083448.28318636
24725,Chernyshevskiy / Spot Loc,RU,SA,24725,,62.5333,111.2333,259.0,Asia/Yakutsk,,,1936-02-01,1992-12-31,1936-01-01,2020-01-01,7084562.6156450575
03862,Bournemouth Airport,GB,ENG,03862,EGHH,50.7833,-1.8333,11.0,Europe/London,1973-01-01,2024-09-21,1973-01-01,2024-09-13,1971-01-01,2022-01-01,7084821.024879562
02761,Rauma Kylmapihlaja / Rihtniemi,FI,LS,02761,,61.15,21.3,4.0,Europe/Helsinki,2008-01-15,2024-08-22,2008-01-17,2022-03-25,2014-01-01,2019-01-01,7086763.110332077
02446,Vasteras Hasslo Airport,SE,U,02446,ESOW,59.5833,16.6333,6.0,Europe/Stockholm,1977-07-01,2024-09-22,1990-11-27,2022-04-25,2008-01-01,2022-01-01,7087156.205898618
03763,Bracknell / Beaufort Park,GB,ENG,03763,EGRR,51.3833,-0.7833,74.0,Europe/London,1973-01-01,2023-01-31,1992-03-30,2003-09-19,,,7087280.91997454
23226,Vorkuta,RU,KO,23226,UUYW,67.4833,64.0167,180.0,Europe/Moscow,,,1946-07-01,2024-09-14,1946-01-01,2021-01-01,7087459.528164924
06062,Skive Lufthavn,DK,MJ,06062,EKSV,56.55,9.1667,23.0,Europe/Copenhagen,1976-12-01,2007-03-07,,,,,7088249.76280894
02935,Jyvaskyla,FI,,02935,EFJY,62.4,25.6833,141.0,Europe/Helsinki,1917-01-01,2024-09-22,1951-01-01,2024-09-13,1950-01-01,2022-01-01,7088341.646984809
22518,Rugozero,RU,KR,22518,,64.0833,32.7833,159.0,Europe/Moscow,,,1937-01-01,1996-06-30,1937-01-01,1996-01-01,7088749.013504236
02955,Kuopio Savilahti / Rauhalahti,FI,,02955,,62.9,27.6333,87.0,Europe/Helsinki,2012-06-18,2024-08-23,2012-06-23,2022-03-26,2016-01-01,2020-01-01,7088941.376645232
02458,Uppsala Airport,SE,UP,02458,ESCM,59.8833,17.6,21.0,Europe/Stockholm,1935-01-01,2024-09-22,2012-06-16,2022-04-25,2013-01-01,2022-01-01,7091074.648404297
03672,Northolt,GB,ENG,03672,EGWU,51.55,-0.4167,38.0,Europe/London,1973-01-01,2024-09-22,1973-01-05,2022-04-25,2005-01-01,2022-01-01,7091288.163687509
03761,Odiham,GB,HAM,03761,EGVO,51.2333,-0.95,123.0,Europe/London,1973-01-01,2024-09-22,1973-03-14,2022-04-24,1991-01-01,2022-01-01,7091387.931451482
ESGI0,Alingsås / Alingsas / Bälinge,SE,Q,,ESGI,57.9498,12.578,56.0,Europe/Stockholm,1973-12-09,1973-12-09,,,,,7093988.150868299
02791,Juuka Niemela / Kannas,FI,,02791,,63.2333,29.2333,116.0,Europe/Helsinki,2008-01-15,2024-08-22,1962-01-01,2024-09-12,1962-01-01,2022-01-01,7094570.654603978
81200,Zorg En Hoop,SR,PM,81200,SMZO,5.8167,-55.1833,7.0,America/Paramaribo,1973-04-10,2024-09-22,,,,,7094838.178541795
03683,Stansted Airport,GB,ENG,03683,EGSS,51.8833,0.2333,106.0,Europe/London,1973-01-01,2024-09-22,1973-01-05,2022-04-25,1981-01-01,2022-01-01,7094974.065227516
02513,Goteborg,SE,VG,02513,,57.7,12.0,5.0,Europe/Stockholm,2018-01-27,2024-09-22,,,,,7095011.638140286
03772,London Heathrow Airport,GB,ENG,03772,EGLL,51.4833,-0.45,24.0,Europe/London,1948-12-01,2024-09-22,1948-12-01,2024-09-13,1948-01-01,2022-01-01,7095096.978144475
03766,Farnborough Military,GB,ENG,03766,EGUF,51.2833,-0.7667,72.0,Europe/London,1929-10-01,2005-10-11,1976-03-08,1992-09-13,,,7096140.367134218
03768,Farnborough,GB,ENG,03768,EGLF,51.2833,-0.7667,65.0,Europe/London,1988-05-01,2024-09-22,1988-05-02,2022-04-25,2005-01-01,2022-01-01,7096140.367134218
03865,Southampton / Weather Centre,GB,ENG,03865,EGHI,50.9,-1.4,9.0,Europe/London,1973-01-01,2024-09-21,1973-01-01,2022-04-24,1984-01-01,2022-01-01,7096513.725944943
03496,Hemsby,GB,ENG,03496,,52.6833,1.6833,13.0,Europe/London,,,,,,,7096821.553603415
02535,Skovde Airport,SE,VG,02535,ESGR,58.45,13.9667,98.0,Europe/Stockholm,1991-08-27,2022-03-31,2006-09-16,2022-03-31,2012-01-01,2022-01-01,7098905.287773287
02449,Eskilstuna Flacksta Airport,SE,D,02449,ESSU,59.3825,16.4522,10.0,Europe/Stockholm,1980-03-02,2003-03-13,,,,,7099410.910647343
24724,Chernishevskij,RU,SA,24724,,62.0333,112.5,424.0,Asia/Yakutsk,,,1964-01-01,1992-12-31,1964-01-01,2020-01-01,7099598.444242687
30089,Jikimda,RU,SA,30089,,59.0333,121.75,170.0,Asia/Yakutsk,,,1939-09-07,2024-09-14,1939-01-01,2021-01-01,7099907.249087002
EGVT0,Wethersfield,GB,ENG,,EGVT,51.9667,0.5,101.0,Europe/London,1989-03-04,1990-01-22,,,,,7100685.028753873
02993,Market,FI,,02993,,60.3,19.1333,11.0,Europe/Helsinki,2004-02-13,2024-09-02,2013-06-08,2022-03-26,2016-01-01,2019-01-01,7100912.813079369
03495,Coltishall,GB,ENG,03495,EGYC,52.4333,1.35,20.0,Europe/London,1973-01-01,2006-04-04,1973-01-01,2006-04-03,1983-01-01,2005-01-01,7102023.272463619
07100,Ouessant,FR,E,07100,,48.4667,-5.1333,35.0,Europe/Paris,1936-01-02,2024-09-03,1973-01-01,2024-09-13,1973-01-01,2021-01-01,7102601.47328007
EGSD0,Great Yarmouth - North Denes / Caister-on-Sea,GB,ENG,,EGSD,52.6344,1.7228,2.0,Europe/London,2010-11-07,2015-04-30,,,,,7102629.051232963
22471,Mezen,RU,ARK,22471,,65.8667,44.2167,14.0,Europe/Moscow,,,1936-12-31,2024-09-14,1937-01-01,2021-01-01,7102951.266845021
06066,Stauning Lufthavn,DK,MJ,06066,EKVJ,56.0,8.35,5.0,Europe/Copenhagen,1973-07-22,2024-09-21,,,,,7103394.30120452
02770,Juupajoki Hyytiala / Hyytiälä,FI,,02770,,61.85,24.2833,153.0,Europe/Helsinki,2008-01-15,2024-08-22,2008-01-17,2022-03-25,2009-01-01,2021-01-01,7104109.897669948
02732,Kuopio Ritoniemi,FI,,02732,,62.8,27.9,86.0,Europe/Helsinki,2009-07-01,2024-08-22,2010-04-17,2022-03-25,2014-01-01,2020-01-01,7105198.856632559
02796,Lieksa Lampela / Pielisjärvi,FI,,02796,,63.3167,30.05,98.0,Europe/Helsinki,2008-01-15,2024-08-22,2008-01-17,2022-03-25,2013-01-01,2020-01-01,7105232.4246684965
10008,Nordseeboje 2,DE,HH,10008,,55.0,6.3333,3.0,Europe/Berlin,,,2008-09-28,2008-12-30,2008-01-01,2008-01-01,7106604.061562603
02937,Kokemaki Tulkkila,FI,,02937,,61.25,22.35,38.0,Europe/Helsinki,2012-06-18,2024-08-23,2010-05-26,2024-09-12,2010-01-01,2022-01-01,7107518.079496097
06060,Karup,DK,MJ,06060,EKKA,56.3,9.1167,52.0,Europe/Copenhagen,1973-01-01,2024-09-22,1973-01-07,2022-04-25,1981-01-01,2022-01-01,7107817.600940417
03779,London Weather Centre,GB,ENG,03779,EGRB,51.5167,-0.1167,5.0,Europe/London,1992-04-01,2010-02-01,1992-04-03,2010-01-31,2006-01-01,2009-01-01,7108211.041644922
EKHN0,Horns Rev B / Vandflod,DK,,,EKHN,55.6002,7.6238,-9999.0,Europe/Copenhagen,2009-09-25,2024-08-05,2009-09-26,2022-03-06,2009-01-01,2020-01-01,7108484.816739021
02527,Goteborg Landvetter,SE,VG,02527,,57.6667,12.3,155.0,Europe/Stockholm,,,,,,,7108863.104855722
02526,Goteborg Landvetter Airport,SE,VG,02526,ESGG,57.6667,12.3,169.0,Europe/Stockholm,1977-10-03,2024-09-22,1977-11-11,2022-04-25,2008-01-01,2022-01-01,7108863.104855722
