fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G1900750,19,75,42.4033232,-92.7902613,42.380262,-92.748284,12453.0,Grundy,Iowa,G1900750,42.380262,-92.748284,2014,KMIW0,42.1127,-92.9178,20.41891328607008,True,7762.0,627.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,70.0,38.0,32.0
G1900770,19,77,41.6835728,-94.5012723,41.669446,-94.431251,10954.0,Guthrie,Iowa,G1900770,41.669446,-94.431251,2014,72546,41.5333,-93.6531,41.29016634999384,True,6645.0,1021.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,65.0,35.0
G1900790,19,79,42.3907681,-93.709198,42.407552,-93.766985,15673.0,Hamilton,Iowa,G1900790,42.407552,-93.766985,2014,KAMW0,41.9921,-93.6218,29.651256340882,True,7550.0,634.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,99.0,65.0,34.0,11.0,3.0,8.0,8760.0,0.0,8760.0,21.0,15.0,6.0
G1900810,19,81,43.0754105,-93.7436965,43.092013,-93.705072,11341.0,Hancock,Iowa,G1900810,43.092013,-93.705072,2014,KMCW0,43.1578,-93.3313,19.389179552783784,True,8501.0,514.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,8.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,88.0,42.0,46.0
G1900830,19,83,42.3902079,-93.241669,42.436775,-93.215799,17534.0,Hardin,Iowa,G1900830,42.436775,-93.215799,2014,KMIW0,42.1127,-92.9178,27.08275524275967,True,7762.0,627.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,70.0,38.0,32.0
G1900850,19,85,41.6885844,-95.8271491,41.662391,-95.807433,14928.0,Harrison,Iowa,G1900850,41.662391,-95.807433,2014,72550,41.3,-95.9,25.493127990663407,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1900870,19,87,40.985864,-91.5442697,40.981343,-91.537058,20145.0,Henry,Iowa,G1900870,40.981343,-91.537058,2014,72542,40.7832,-91.1255,25.48796268410322,True,6672.0,902.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,42.0,3.0,39.0,42.0,3.0,39.0,42.0,3.0,39.0,54.0,3.0,51.0,67.0,39.0,28.0,0.0,0.0,0.0,8760.0,0.0,8760.0,94.0,40.0,54.0
G1900890,19,89,43.3653125,-92.3219084,43.361616,-92.231027,9566.0,Howard,Iowa,G1900890,43.361616,-92.231027,2014,72644,43.9,-92.5,39.55600305475061,True,8856.0,439.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,54.0,28.0,26.0
G1900910,19,91,42.7822212,-94.2027754,42.74679,-94.215551,9815.0,Humboldt,Iowa,G1900910,42.74679,-94.215551,2014,KEST0,43.4074,-94.7464,52.92518962468601,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1900930,19,93,42.3918601,-95.5074206,42.391343,-95.504381,7089.0,Ida,Iowa,G1900930,42.391343,-95.504381,2014,72550,41.3,-95.9,78.10529228310891,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1900950,19,95,41.6839184,-92.0591226,41.702615,-92.039923,16355.0,Iowa,Iowa,G1900950,41.702615,-92.039923,2014,72545,41.8851,-91.7123,21.06640446186147,True,7667.0,620.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,9.0,5.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,56.0,38.0,18.0
G1900970,19,97,42.1642812,-90.5745965,42.139283,-90.566782,19848.0,Jackson,Iowa,G1900970,42.139283,-90.566782,2014,72547,42.4,-90.0333,32.6874354100801,True,8122.0,479.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,30.0,22.0,8.0,0.0,0.0,0.0,8760.0,0.0,8760.0,31.0,16.0,15.0
G1900990,19,99,41.6855513,-93.0541468,41.678374,-93.070038,36842.0,Jasper,Iowa,G1900990,41.678374,-93.070038,2014,KMIW0,42.1127,-92.9178,31.013610782919017,True,7762.0,627.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,70.0,38.0,32.0
G1901010,19,101,41.0068799,-91.9671367,41.013171,-91.964603,16843.0,Jefferson,Iowa,G1901010,41.013171,-91.964603,2014,KOTM0,41.1066,-92.4479,25.99308889522193,True,7013.0,756.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,11.0,3.0,8.0,13.0,5.0,8.0,13.0,5.0,8.0,23.0,3.0,20.0,14.0,11.0,3.0,1.0,1.0,0.0,8760.0,0.0,8760.0,49.0,24.0,25.0
G1901030,19,103,41.6687365,-91.5888122,41.679755,-91.55831,130882.0,Johnson,Iowa,G1901030,41.679755,-91.55831,2014,KIOW0,41.6398,-91.5481,2.810482107933662,True,7311.0,753.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,3.0,6.0,166.0,99.0,67.0,0.0,0.0,0.0,8760.0,0.0,8760.0,33.0,19.0,14.0
G1901050,19,105,42.1251175,-91.1169141,42.136467,-91.198513,20638.0,Jones,Iowa,G1901050,42.136467,-91.198513,2014,72545,41.8851,-91.7123,31.580992299239373,True,7667.0,620.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,9.0,5.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,56.0,38.0,18.0
G1901070,19,107,41.3311823,-92.1677213,41.325439,-92.17499,10511.0,Keokuk,Iowa,G1901070,41.325439,-92.17499,2014,KOTM0,41.1066,-92.4479,20.7319996463507,True,7013.0,756.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,11.0,3.0,8.0,13.0,5.0,8.0,13.0,5.0,8.0,23.0,3.0,20.0,14.0,11.0,3.0,1.0,1.0,0.0,8760.0,0.0,8760.0,49.0,24.0,25.0
G1901090,19,109,43.2124777,-94.213983,43.147016,-94.22057,15543.0,Kossuth,Iowa,G1901090,43.147016,-94.22057,2014,KEST0,43.4074,-94.7464,31.989216580267065,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1901110,19,111,40.6475875,-91.4771574,40.55857,-91.396226,35862.0,Lee,Iowa,G1901110,40.55857,-91.396226,2014,72542,40.7832,-91.1255,21.02769851336328,True,6672.0,902.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,42.0,3.0,39.0,42.0,3.0,39.0,42.0,3.0,39.0,54.0,3.0,51.0,67.0,39.0,28.0,0.0,0.0,0.0,8760.0,0.0,8760.0,94.0,40.0,54.0
G1901130,19,113,42.0779506,-91.5976735,42.009607,-91.647251,211226.0,Linn,Iowa,G1901130,42.009607,-91.647251,2014,72545,41.8851,-91.7123,9.22924424670808,True,7667.0,620.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,9.0,5.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,56.0,38.0,18.0
G1901150,19,115,41.2182111,-91.2569936,41.22579,-91.259929,11387.0,Louisa,Iowa,G1901150,41.22579,-91.259929,2014,72542,40.7832,-91.1255,31.373032973923877,True,6672.0,902.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,42.0,3.0,39.0,42.0,3.0,39.0,42.0,3.0,39.0,54.0,3.0,51.0,67.0,39.0,28.0,0.0,0.0,0.0,8760.0,0.0,8760.0,94.0,40.0,54.0
G1901170,19,117,41.033344,-93.3314666,41.021148,-93.313045,8898.0,Lucas,Iowa,G1901170,41.021148,-93.313045,2014,72546,41.5333,-93.6531,39.54704287707851,True,6645.0,1021.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,65.0,35.0
G1901190,19,119,43.3835796,-96.2072011,43.385265,-96.218544,11581.0,Lyon,Iowa,G1901190,43.385265,-96.218544,2014,72651,43.5833,-96.75,29.950807102969968,True,8079.0,603.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,53.0,20.0,0.0,0.0,0.0,8760.0,0.0,8760.0,64.0,34.0,30.0
G1901210,19,121,41.3306216,-94.0151842,41.347064,-93.989405,15679.0,Madison,Iowa,G1901210,41.347064,-93.989405,2014,72546,41.5333,-93.6531,21.656432218559598,True,6645.0,1021.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,65.0,35.0
G1901230,19,123,41.3307969,-92.6363663,41.31208,-92.641016,22381.0,Mahaska,Iowa,G1901230,41.31208,-92.641016,2014,KOTM0,41.1066,-92.4479,17.38750318221698,True,7013.0,756.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,11.0,3.0,8.0,13.0,5.0,8.0,13.0,5.0,8.0,23.0,3.0,20.0,14.0,11.0,3.0,1.0,1.0,0.0,8760.0,0.0,8760.0,49.0,24.0,25.0
G1901250,19,125,41.3314552,-93.093849,41.35483,-93.04269,33309.0,Marion,Iowa,G1901250,41.35483,-93.04269,2014,72546,41.5333,-93.6531,33.93427861684505,True,6645.0,1021.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,65.0,35.0
G1901270,19,127,42.041691,-92.9814523,42.031353,-92.938421,40648.0,Marshall,Iowa,G1901270,42.031353,-92.938421,2014,KMIW0,42.1127,-92.9178,5.719172621950087,True,7762.0,627.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,70.0,38.0,32.0
G1901290,19,129,41.0337028,-95.619101,41.04967,-95.695267,15059.0,Mills,Iowa,G1901290,41.04967,-95.695267,2014,72550,41.3,-95.9,20.310707546120103,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1901310,19,131,43.3485643,-92.7844663,43.336257,-92.803247,10776.0,Mitchell,Iowa,G1901310,43.336257,-92.803247,2014,KMCW0,43.1578,-93.3313,29.296845936212605,True,8501.0,514.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,8.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,88.0,42.0,46.0
G1901330,19,133,42.0494317,-95.9565661,42.063026,-95.985135,9243.0,Monona,Iowa,G1901330,42.063026,-95.985135,2014,72550,41.3,-95.9,52.90270355998548,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1901350,19,135,41.0288473,-92.8696415,41.035615,-92.827682,7970.0,Monroe,Iowa,G1901350,41.035615,-92.827682,2014,KOTM0,41.1066,-92.4479,20.38139653648968,True,7013.0,756.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,11.0,3.0,8.0,13.0,5.0,8.0,13.0,5.0,8.0,23.0,3.0,20.0,14.0,11.0,3.0,1.0,1.0,0.0,8760.0,0.0,8760.0,49.0,24.0,25.0
G1901370,19,137,41.0217348,-95.1577896,41.008619,-95.167995,10740.0,Montgomery,Iowa,G1901370,41.008619,-95.167995,2014,72550,41.3,-95.9,43.07520876037086,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1901390,19,139,41.483776,-91.1186992,41.464065,-91.078997,42745.0,Muscatine,Iowa,G1901390,41.464065,-91.078997,2014,KIOW0,41.6398,-91.5481,27.124918438436087,True,7311.0,753.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,3.0,6.0,166.0,99.0,67.0,0.0,0.0,0.0,8760.0,0.0,8760.0,33.0,19.0,14.0
G1901410,19,141,43.0837455,-95.6256244,43.126413,-95.690881,14398.0,O'Brien,Iowa,G1901410,43.126413,-95.690881,2014,KEST0,43.4074,-94.7464,51.33096008122532,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1901430,19,143,43.3785421,-95.6337878,43.38638,-95.680373,6462.0,Osceola,Iowa,G1901430,43.38638,-95.680373,2014,KEST0,43.4074,-94.7464,46.91144065349378,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1901450,19,145,40.7390902,-95.1442898,40.747616,-95.188476,15932.0,Page,Iowa,G1901450,40.747616,-95.188476,2014,KFNB0,40.0788,-95.592,50.85318177066959,True,6031.0,1174.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,60.0,25.0,35.0,32.0,3.0,29.0,8760.0,0.0,8760.0,54.0,27.0,27.0
G1901470,19,147,43.0753374,-94.6690546,43.099878,-94.690212,9421.0,Palo Alto,Iowa,G1901470,43.099878,-94.690212,2014,KEST0,43.4074,-94.7464,21.435018684856534,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1901490,19,149,42.7375854,-96.2158638,42.747907,-96.203431,24986.0,Plymouth,Iowa,G1901490,42.747907,-96.203431,2014,72651,43.5833,-96.75,63.95507722436835,True,8079.0,603.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,53.0,20.0,0.0,0.0,0.0,8760.0,0.0,8760.0,64.0,34.0,30.0
G1901510,19,151,42.7340333,-94.6782789,42.745402,-94.700868,7310.0,Pocahontas,Iowa,G1901510,42.745402,-94.700868,2014,KEST0,43.4074,-94.7464,45.79731350580406,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1901530,19,153,41.6842807,-93.5697204,41.623296,-93.641654,430640.0,Polk,Iowa,G1901530,41.623296,-93.641654,2014,72546,41.5333,-93.6531,6.246199199800149,True,6645.0,1021.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,65.0,35.0
G1901550,19,155,41.3401835,-95.5449053,41.278533,-95.79515,93158.0,Pottawattamie,Iowa,G1901550,41.278533,-95.79515,2014,72550,41.3,-95.9,5.641836581461391,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1901570,19,157,41.6845262,-92.5228819,41.709953,-92.620663,18914.0,Poweshiek,Iowa,G1901570,41.709953,-92.620663,2014,KMIW0,42.1127,-92.9178,31.74533947996267,True,7762.0,627.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,70.0,38.0,32.0
G1901590,19,159,40.7353342,-94.2442514,40.733763,-94.23852,5131.0,Ringgold,Iowa,G1901590,40.733763,-94.23852,2014,KLWD0,40.6333,-93.9022,18.93931164374484,True,6678.0,863.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,9.0,4.0
G1901610,19,161,42.3875259,-95.1052244,42.375805,-95.088801,10350.0,Sac,Iowa,G1901610,42.375805,-95.088801,2014,KEST0,43.4074,-94.7464,73.35325821966103,True,8558.0,418.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,9.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,45.0,33.0
G1901630,19,163,41.6420791,-90.6222889,41.563153,-90.567812,165224.0,Scott,Iowa,G1901630,41.563153,-90.567812,2014,74455,41.6167,-90.5833,3.785318942900042,True,7371.0,712.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,17.0,6.0,11.0,17.0,6.0,11.0,17.0,6.0,11.0,41.0,12.0,29.0,9.0,8.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,49.0,26.0,23.0
G1901650,19,165,41.6790143,-95.3089173,41.665153,-95.320336,12167.0,Shelby,Iowa,G1901650,41.665153,-95.320336,2014,72550,41.3,-95.9,39.20185851430886,True,6427.0,1082.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,29.0,32.0
G1901670,19,167,43.082646,-96.1780098,43.079825,-96.16727,33704.0,Sioux,Iowa,G1901670,43.079825,-96.16727,2014,72651,43.5833,-96.75,45.47326002771458,True,8079.0,603.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,53.0,20.0,0.0,0.0,0.0,8760.0,0.0,8760.0,64.0,34.0,30.0
G1901690,19,169,42.0375379,-93.4660934,42.026371,-93.601827,89542.0,Story,Iowa,G1901690,42.026371,-93.601827,2014,KAMW0,41.9921,-93.6218,2.58038013142182,True,7550.0,634.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,99.0,65.0,34.0,11.0,3.0,8.0,8760.0,0.0,8760.0,21.0,15.0,6.0
G1901710,19,171,42.074848,-92.5294115,42.065599,-92.542587,17767.0,Tama,Iowa,G1901710,42.065599,-92.542587,2014,KMIW0,42.1127,-92.9178,19.51208593244474,True,7762.0,627.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,70.0,38.0,32.0
G1901730,19,173,40.7379489,-94.6971082,40.755364,-94.673438,6317.0,Taylor,Iowa,G1901730,40.755364,-94.673438,2014,KLWD0,40.6333,-93.9022,41.27315072801719,True,6678.0,863.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,9.0,4.0
G1901750,19,175,41.0285502,-94.2450907,41.053083,-94.318925,12534.0,Union,Iowa,G1901750,41.053083,-94.318925,2014,KLWD0,40.6333,-93.9022,36.27239476560813,True,6678.0,863.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,9.0,4.0
G1901770,19,177,40.7541168,-91.952943,40.745557,-91.939134,7570.0,Van Buren,Iowa,G1901770,40.745557,-91.939134,2014,KOTM0,41.1066,-92.4479,36.437405343282464,True,7013.0,756.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,11.0,3.0,8.0,13.0,5.0,8.0,13.0,5.0,8.0,23.0,3.0,20.0,14.0,11.0,3.0,1.0,1.0,0.0,8760.0,0.0,8760.0,49.0,24.0,25.0
G1901790,19,179,41.0312631,-92.4094822,41.016218,-92.418385,35625.0,Wapello,Iowa,G1901790,41.016218,-92.418385,2014,KOTM0,41.1066,-92.4479,6.431309049106685,True,7013.0,756.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,11.0,3.0,8.0,13.0,5.0,8.0,13.0,5.0,8.0,23.0,3.0,20.0,14.0,11.0,3.0,1.0,1.0,0.0,8760.0,0.0,8760.0,49.0,24.0,25.0
G1901810,19,181,41.3368623,-93.5642216,41.400885,-93.588243,46225.0,Warren,Iowa,G1901810,41.400885,-93.588243,2014,72546,41.5333,-93.6531,9.745746665508394,True,6645.0,1021.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,100.0,65.0,35.0
G1901830,19,183,41.3294012,-91.7250523,41.361978,-91.695465,21704.0,Washington,Iowa,G1901830,41.361978,-91.695465,2014,KIOW0,41.6398,-91.5481,20.65487081197968,True,7311.0,753.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,9.0,3.0,6.0,166.0,99.0,67.0,0.0,0.0,0.0,8760.0,0.0,8760.0,33.0,19.0,14.0
G1901850,19,185,40.7399827,-93.3326126,40.740054,-93.312926,6403.0,Wayne,Iowa,G1901850,40.740054,-93.312926,2014,KLWD0,40.6333,-93.9022,31.742327635287268,True,6678.0,863.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,9.0,4.0
G1901870,19,187,42.4335786,-94.1758309,42.480374,-94.179066,38013.0,Webster,Iowa,G1901870,42.480374,-94.179066,2014,KAMW0,41.9921,-93.6218,44.16767379311513,True,7550.0,634.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,99.0,65.0,34.0,11.0,3.0,8.0,8760.0,0.0,8760.0,21.0,15.0,6.0
G1901890,19,189,43.3781243,-93.7434883,43.34288,-93.667031,10866.0,Winnebago,Iowa,G1901890,43.34288,-93.667031,2014,KMCW0,43.1578,-93.3313,21.189449668320027,True,8501.0,514.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,8.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,88.0,42.0,46.0
