fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year
G3600650,36,65,43.2427273,-75.4342824,43.147454,-75.359106,234878,Oneida,New York,G3600650,43.147454,-75.359106,2017
G3600670,36,67,43.0065163,-76.1961336,43.067188,-76.167442,467026,Onondaga,New York,G3600670,43.067188,-76.167442,2017
G3600690,36,69,42.8566949,-77.3032768,42.899374,-77.260129,107931,Ontario,New York,G3600690,42.899374,-77.260129,2017
G3600710,36,71,41.4024096,-74.3062522,41.422034,-74.243059,372813,Orange,New York,G3600710,41.422034,-74.243059,2017
G3600730,36,73,43.5022867,-78.2297258,43.248317,-78.223294,42883,Orleans,New York,G3600730,43.248317,-78.223294,2017
G3600750,36,75,43.4614428,-76.209258,43.391821,-76.313145,122109,Oswego,New York,G3600750,43.391821,-76.313145,2017
G3600770,36,77,42.6297762,-75.028841,42.563531,-75.060062,62259,Otsego,New York,G3600770,42.563531,-75.060062,2017
G3600790,36,79,41.4279035,-73.7438816,41.411282,-73.717247,99710,Putnam,New York,G3600790,41.411282,-73.717247,2017
G3600810,36,81,40.6585571,-73.8379293,40.721294,-73.833451,2230722,Queens,New York,G3600810,40.721294,-73.833451,2017
G3600830,36,83,42.7104206,-73.5138454,42.699991,-73.629889,159429,Rensselaer,New York,G3600830,42.699991,-73.629889,2017
G3600850,36,85,40.5638553,-74.1371008,40.588523,-74.137304,468730,Richmond,New York,G3600850,40.588523,-74.137304,2017
G3600870,36,87,41.1546392,-74.0246455,41.127623,-74.019039,311687,Rockland,New York,G3600870,41.127623,-74.019039,2017
G3600890,36,89,44.4881125,-75.074311,44.651458,-75.149708,111944,St. Lawrence,New York,G3600890,44.651458,-75.149708,2017
G3600910,36,91,43.1061353,-73.8553872,43.008801,-73.785787,219607,Saratoga,New York,G3600910,43.008801,-73.785787,2017
G3600930,36,93,42.817539,-74.0435482,42.809284,-73.946182,154727,Schenectady,New York,G3600930,42.809284,-73.946182,2017
G3600950,36,95,42.591294,-74.4381718,42.642508,-74.436027,32749,Schoharie,New York,G3600950,42.642508,-74.436027,2017
G3600970,36,97,42.4197755,-76.938603,42.387815,-76.869122,18343,Schuyler,New York,G3600970,42.387815,-76.869122,2017
G3600990,36,99,42.7822943,-76.827088,42.827354,-76.828521,35251,Seneca,New York,G3600990,42.827354,-76.828521,2017
G3601010,36,101,42.2667252,-77.3855253,42.266288,-77.320329,98990,Steuben,New York,G3601010,42.266288,-77.320329,2017
G3601030,36,103,40.943554,-72.6922184,40.821924,-73.113775,1493350,Suffolk,New York,G3601030,40.821924,-73.113775,2017
G3601050,36,105,41.7199928,-74.7715769,41.700086,-74.707459,77547,Sullivan,New York,G3601050,41.700086,-74.707459,2017
G3601070,36,107,42.1780565,-76.2974556,42.12098,-76.297151,51125,Tioga,New York,G3601070,42.12098,-76.297151,2017
G3601090,36,109,42.4530029,-76.4734815,42.460259,-76.477416,101564,Tompkins,New York,G3601090,42.460259,-76.477416,2017
G3601110,36,111,41.9472156,-74.2654583,41.841064,-74.100745,182493,Ulster,New York,G3601110,41.841064,-74.100745,2017
G3601130,36,113,43.5551053,-73.8381388,43.396992,-73.714626,65707,Warren,New York,G3601130,43.396992,-73.714626,2017
G3601150,36,115,43.3123766,-73.4394282,43.290255,-73.458693,63216,Washington,New York,G3601150,43.290255,-73.458693,2017
G3601170,36,117,43.4587577,-77.0631637,43.143734,-77.126682,93772,Wayne,New York,G3601170,43.143734,-77.126682,2017
G3601190,36,119,41.1527698,-73.745912,41.040536,-73.804532,949113,Westchester,New York,G3601190,41.040536,-73.804532,2017
G3601210,36,121,42.7013627,-78.2285667,42.725754,-78.218884,42155,Wyoming,New York,G3601210,42.725754,-78.218884,2017
G3601230,36,123,42.638237,-77.1043238,42.633657,-77.078037,25348,Yates,New York,G3601230,42.633657,-77.078037,2017
G3700010,37,1,36.0439595,-79.4005733,36.071263,-79.414193,151131,Alamance,North Carolina,G3700010,36.071263,-79.414193,2017
G3700030,37,3,35.9209506,-81.1774668,35.890299,-81.191638,37198,Alexander,North Carolina,G3700030,35.890299,-81.191638,2017
G3700050,37,5,36.4893563,-81.1322988,36.498332,-81.105731,11155,Alleghany,North Carolina,G3700050,36.498332,-81.105731,2017
G3700070,37,7,34.9749961,-80.1099593,34.972824,-80.110145,26948,Anson,North Carolina,G3700070,34.972824,-80.110145,2017
G3700090,37,9,36.4434687,-81.4993343,36.415077,-81.489759,27281,Ashe,North Carolina,G3700090,36.415077,-81.489759,2017
G3700110,37,11,36.0728941,-81.920363,36.07632,-81.943907,17797,Avery,North Carolina,G3700110,36.07632,-81.943907,2017
G3700130,37,13,35.4823128,-76.8420144,35.519484,-76.956571,47759,Beaufort,North Carolina,G3700130,35.519484,-76.956571,2017
G3700150,37,15,36.0590432,-76.9623641,36.083776,-76.968883,21282,Bertie,North Carolina,G3700150,36.083776,-76.968883,2017
G3700170,37,17,34.5919375,-78.5394885,34.607845,-78.64109,35190,Bladen,North Carolina,G3700170,34.607845,-78.64109,2017
G3700190,37,19,34.0387542,-78.2277653,34.03637,-78.229195,107431,Brunswick,North Carolina,G3700190,34.03637,-78.229195,2017
G3700210,37,21,35.6093714,-82.5304259,35.587674,-82.550087,238318,Buncombe,North Carolina,G3700210,35.587674,-82.550087,2017
G3700230,37,23,35.746182,-81.7061795,35.730474,-81.638347,90912,Burke,North Carolina,G3700230,35.730474,-81.638347,2017
G3700250,37,25,35.388369,-80.5526938,35.399234,-80.612525,178011,Cabarrus,North Carolina,G3700250,35.399234,-80.612525,2017
G3700270,37,27,35.9579149,-81.5300023,35.873614,-81.503741,83029,Caldwell,North Carolina,G3700270,35.873614,-81.503741,2017
G3700290,37,29,36.3423438,-76.1624876,36.36267,-76.19176,9980,Camden,North Carolina,G3700290,36.36267,-76.19176,2017
G3700310,37,31,34.858313,-76.5269665,34.746773,-76.804454,66469,Carteret,North Carolina,G3700310,34.746773,-76.804454,2017
G3700330,37,33,36.3942984,-79.339609,36.402606,-79.361931,23719,Caswell,North Carolina,G3700330,36.402606,-79.361931,2017
G3700350,37,35,35.6604495,-81.2128483,35.695409,-81.245839,154358,Catawba,North Carolina,G3700350,35.695409,-81.245839,2017
G3700370,37,37,35.7049939,-79.2514542,35.744124,-79.236572,63505,Chatham,North Carolina,G3700370,35.744124,-79.236572,2017
G3700390,37,39,35.1362316,-84.0613094,35.106484,-84.016472,27444,Cherokee,North Carolina,G3700390,35.106484,-84.016472,2017
G3700410,37,41,36.128979,-76.6027521,36.116754,-76.626254,14793,Chowan,North Carolina,G3700410,36.116754,-76.626254,2017
G3700430,37,43,35.0529971,-83.7522638,35.035248,-83.807512,10587,Clay,North Carolina,G3700430,35.035248,-83.807512,2017
G3700450,37,45,35.3346302,-81.5571145,35.292496,-81.517017,98078,Cleveland,North Carolina,G3700450,35.292496,-81.517017,2017
G3700470,37,47,34.2616017,-78.6393077,34.27927,-78.709221,58098,Columbus,North Carolina,G3700470,34.27927,-78.709221,2017
G3700490,37,49,35.1181789,-77.0825413,35.066758,-77.038555,103505,Craven,North Carolina,G3700490,35.066758,-77.038555,2017
G3700510,37,51,35.0501921,-78.8287187,35.056493,-78.936138,319431,Cumberland,North Carolina,G3700510,35.056493,-78.936138,2017
G3700530,37,53,36.3721739,-75.9412242,36.391946,-76.00904,23547,Currituck,North Carolina,G3700530,36.391946,-76.00904,2017
G3700550,37,55,35.6062688,-75.7675364,35.907564,-75.674875,33920,Dare,North Carolina,G3700550,35.907564,-75.674875,2017
G3700570,37,57,35.7951312,-80.207107,35.853743,-80.199539,162878,Davidson,North Carolina,G3700570,35.853743,-80.199539,2017
G3700590,37,59,35.9293554,-80.5425524,35.929813,-80.52158,41240,Davie,North Carolina,G3700590,35.929813,-80.52158,2017
G3700610,37,61,34.9344033,-77.9335434,34.936096,-77.943354,58505,Duplin,North Carolina,G3700610,34.936096,-77.943354,2017
G3700630,37,63,36.0338223,-78.8781198,35.989801,-78.9062,267587,Durham,North Carolina,G3700630,35.989801,-78.9062,2017
G3700650,37,65,35.9170554,-77.6026551,35.903736,-77.656297,56552,Edgecombe,North Carolina,G3700650,35.903736,-77.656297,2017
G3700670,37,67,36.1324661,-80.2569608,36.106431,-80.256625,350670,Forsyth,North Carolina,G3700670,36.106431,-80.256625,2017
G3700690,37,69,36.0882406,-78.2830903,36.047826,-78.340858,60619,Franklin,North Carolina,G3700690,36.047826,-78.340858,2017
G3700710,37,71,35.2933443,-81.1772556,35.275594,-81.156574,206086,Gaston,North Carolina,G3700710,35.275594,-81.156574,2017
G3700730,37,73,36.4421353,-76.7023552,36.46589,-76.706157,12197,Gates,North Carolina,G3700730,36.46589,-76.706157,2017
G3700750,37,75,35.3483644,-83.8309147,35.330969,-83.787962,8861,Graham,North Carolina,G3700750,35.330969,-83.787962,2017
G3700770,37,77,36.299884,-78.6576338,36.223855,-78.657114,59916,Granville,North Carolina,G3700770,36.223855,-78.657114,2017
G3700790,37,79,35.481959,-77.6816876,35.468776,-77.669536,21362,Greene,North Carolina,G3700790,35.468776,-77.669536,2017
G3700810,37,81,36.079065,-79.7886652,36.065215,-79.850251,488406,Guilford,North Carolina,G3700810,36.065215,-79.850251,2017
G3700830,37,83,36.2514375,-77.6448423,36.353153,-77.672949,54691,Halifax,North Carolina,G3700830,36.353153,-77.672949,2017
G3700850,37,85,35.3686348,-78.8716104,35.359863,-78.847096,114678,Harnett,North Carolina,G3700850,35.359863,-78.847096,2017
G3700870,37,87,35.5570986,-82.972823,35.517983,-82.939915,59036,Haywood,North Carolina,G3700870,35.517983,-82.939915,2017
G3700890,37,89,35.3364146,-82.4797406,35.34095,-82.472355,106740,Henderson,North Carolina,G3700890,35.34095,-82.472355,2017
G3700910,37,91,36.3635174,-76.981616,36.351304,-77.009973,24669,Hertford,North Carolina,G3700910,36.351304,-77.009973,2017
G3700930,37,93,35.0172328,-79.2419636,34.989624,-79.177133,46952,Hoke,North Carolina,G3700930,34.989624,-79.177133,2017
G3700950,37,95,35.4081567,-76.1536867,35.43421,-76.208134,5810,Hyde,North Carolina,G3700950,35.43421,-76.208134,2017
G3700970,37,97,35.8063558,-80.8745449,35.707328,-80.869103,159437,Iredell,North Carolina,G3700970,35.707328,-80.869103,2017
G3700990,37,99,35.2799287,-83.1224776,35.335275,-83.202489,40271,Jackson,North Carolina,G3700990,35.335275,-83.202489,2017
G3701010,37,101,35.5134002,-78.3673108,35.560263,-78.411954,168878,Johnston,North Carolina,G3701010,35.560263,-78.411954,2017
G3701030,37,103,35.0322677,-77.3561946,35.027454,-77.353062,10153,Jones,North Carolina,G3701030,35.027454,-77.353062,2017
G3701050,37,105,35.4763365,-79.1721174,35.459779,-79.173135,57866,Lee,North Carolina,G3701050,35.459779,-79.173135,2017
G3701070,37,107,35.2400677,-77.6355095,35.262323,-77.631874,59495,Lenoir,North Carolina,G3701070,35.262323,-77.631874,2017
G3701090,37,109,35.488502,-81.2269746,35.485027,-81.178511,78265,Lincoln,North Carolina,G3701090,35.485027,-81.178511,2017
G3701110,37,111,35.6822317,-82.0480292,35.667958,-82.021507,44996,McDowell,North Carolina,G3701110,35.667958,-82.021507,2017
G3701130,37,113,35.1529593,-83.421901,35.157148,-83.380756,33922,Macon,North Carolina,G3701130,35.157148,-83.380756,2017
G3701150,37,115,35.8640782,-82.7127315,35.839078,-82.638666,20764,Madison,North Carolina,G3701150,35.839078,-82.638666,2017
G3701170,37,117,35.8410585,-77.1128666,35.83274,-77.100767,24505,Martin,North Carolina,G3701170,35.83274,-77.100767,2017
G3701190,37,119,35.2468623,-80.8338317,35.223469,-80.81662,919628,Mecklenburg,North Carolina,G3701190,35.223469,-80.81662,2017
G3701210,37,121,36.013102,-82.1635541,35.962278,-82.114348,15579,Mitchell,North Carolina,G3701210,35.962278,-82.114348,2017
G3701230,37,123,35.3344151,-79.9066023,35.338988,-79.88204,27798,Montgomery,North Carolina,G3701230,35.338988,-79.88204,2017
G3701250,37,125,35.3082717,-79.4927248,35.244618,-79.44678,88247,Moore,North Carolina,G3701250,35.244618,-79.44678,2017
G3701270,37,127,35.9659447,-77.9875546,35.947411,-77.923901,95840,Nash,North Carolina,G3701270,35.947411,-77.923901,2017
G3701290,37,129,34.1778748,-77.8696735,34.211687,-77.879277,202667,New Hanover,North Carolina,G3701290,34.211687,-77.879277,2017
G3701310,37,131,36.4217739,-77.3983518,36.431948,-77.434731,22099,Northampton,North Carolina,G3701310,36.431948,-77.434731,2017
G3701330,37,133,34.7631087,-77.4994691,34.741545,-77.400612,177772,Onslow,North Carolina,G3701330,34.741545,-77.400612,2017
G3701350,37,135,36.062499,-79.1193552,35.978596,-79.081244,133801,Orange,North Carolina,G3701350,35.978596,-79.081244,2017
G3701370,37,137,35.1477841,-76.665422,35.105356,-76.775886,13144,Pamlico,North Carolina,G3701370,35.105356,-76.775886,2017
G3701390,37,139,36.265184,-76.2606959,36.293502,-76.246298,40661,Pasquotank,North Carolina,G3701390,36.293502,-76.246298,2017
G3701410,37,141,34.5125561,-77.8881063,34.469476,-77.836015,52217,Pender,North Carolina,G3701410,34.469476,-77.836015,2017
G3701430,37,143,36.1808969,-76.4032445,36.181299,-76.424403,13453,Perquimans,North Carolina,G3701430,36.181299,-76.424403,2017
G3701450,37,145,36.3863362,-78.9656441,36.373422,-78.970901,39464,Person,North Carolina,G3701450,36.373422,-78.970901,2017
G3701470,37,147,35.592965,-77.373138,35.57917,-77.381178,168148,Pitt,North Carolina,G3701470,35.57917,-77.381178,2017
G3701490,37,149,35.2779011,-82.1676211,35.258669,-82.17545,20510,Polk,North Carolina,G3701490,35.258669,-82.17545,2017
G3701510,37,151,35.7099148,-79.8062153,35.766292,-79.827981,141752,Randolph,North Carolina,G3701510,35.766292,-79.827981,2017
G3701530,37,153,35.004636,-79.7556946,34.943604,-79.733496,46639,Richmond,North Carolina,G3701530,34.943604,-79.733496,2017
G3701550,37,155,34.6392096,-79.1008811,34.674582,-79.093867,134168,Robeson,North Carolina,G3701550,34.674582,-79.093867,2017
G3701570,37,157,36.3818545,-79.7827376,36.402247,-79.772606,93643,Rockingham,North Carolina,G3701570,36.402247,-79.772606,2017
G3701590,37,159,35.640811,-80.5216131,35.620395,-80.521966,138428,Rowan,North Carolina,G3701590,35.620395,-80.521966,2017
G3701610,37,161,35.4027469,-81.9195825,35.348446,-81.894978,67810,Rutherford,North Carolina,G3701610,35.348446,-81.894978,2017
G3701630,37,163,34.9905745,-78.3713822,35.033839,-78.396164,63431,Sampson,North Carolina,G3701630,35.033839,-78.396164,2017
G3701650,37,165,34.8400226,-79.4773366,34.786334,-79.47868,36157,Scotland,North Carolina,G3701650,34.786334,-79.47868,2017
G3701670,37,167,35.3104492,-80.2543742,35.321525,-80.247474,60585,Stanly,North Carolina,G3701670,35.321525,-80.247474,2017
G3701690,37,169,36.3935056,-80.2661995,36.35064,-80.273917,47401,Stokes,North Carolina,G3701690,36.35064,-80.273917,2017
G3701710,37,171,36.415416,-80.6864631,36.431314,-80.656971,73673,Surry,North Carolina,G3701710,36.431314,-80.656971,2017
G3701730,37,173,35.5688491,-83.4656136,35.438412,-83.413457,13981,Swain,North Carolina,G3701730,35.438412,-83.413457,2017
G3701750,37,175,35.2100794,-82.816653,35.2102,-82.745507,33090,Transylvania,North Carolina,G3701750,35.2102,-82.745507,2017
G3701790,37,179,34.9916748,-80.5306724,35.013609,-80.619702,201292,Union,North Carolina,G3701790,35.013609,-80.619702,2017
G3701810,37,181,36.3654806,-78.4054343,36.331178,-78.402101,45422,Vance,North Carolina,G3701810,36.331178,-78.402101,2017
G3701830,37,183,35.7898464,-78.650624,35.797203,-78.673074,900993,Wake,North Carolina,G3701830,35.797203,-78.673074,2017
G3701850,37,185,36.3981051,-78.0998993,36.409715,-78.138543,20972,Warren,North Carolina,G3701850,36.409715,-78.138543,2017
G3701870,37,187,35.844713,-76.5722906,35.864206,-76.649275,13228,Washington,North Carolina,G3701870,35.864206,-76.649275,2017
G3701890,37,189,36.2353724,-81.7099229,36.220299,-81.685479,51079,Watauga,North Carolina,G3701890,36.220299,-81.685479,2017
G3701910,37,191,35.3541896,-78.0086695,35.370731,-77.988459,122623,Wayne,North Carolina,G3701910,35.370731,-77.988459,2017
G3701930,37,193,36.2088833,-81.1660949,36.193059,-81.134214,69340,Wilkes,North Carolina,G3701930,36.193059,-81.134214,2017
G3701950,37,195,35.7003569,-77.9215978,35.726988,-77.931323,81234,Wilson,North Carolina,G3701950,35.726988,-77.931323,2017
G3701970,37,197,36.1587653,-80.6651641,36.163573,-80.675351,38406,Yadkin,North Carolina,G3701970,36.163573,-80.675351,2017
G3701990,37,199,35.8894554,-82.3041188,35.910155,-82.292339,17818,Yancey,North Carolina,G3701990,35.910155,-82.292339,2017
G3800010,38,1,46.0968146,-102.5331983,46.032949,-102.625989,2343,Adams,North Dakota,G3800010,46.032949,-102.625989,2017
G3800030,38,3,46.94255,-98.0701946,46.92752,-98.033032,11066,Barnes,North Dakota,G3800030,46.92752,-98.033032,2017
G3800050,38,5,48.071743,-99.3511517,48.020822,-99.146122,6660,Benson,North Dakota,G3800050,48.020822,-99.146122,2017
G3800090,38,9,48.7944116,-100.8312572,48.820134,-100.650317,6429,Bottineau,North Dakota,G3800090,48.820134,-100.650317,2017
G3800110,38,11,46.1101438,-103.5059433,46.171185,-103.396646,3151,Bowman,North Dakota,G3800110,46.171185,-103.396646,2017
G3800130,38,13,48.7864534,-102.5200874,48.771943,-102.521915,1968,Burke,North Dakota,G3800130,48.771943,-102.521915,2017
G3800150,38,15,46.9718426,-100.4620005,46.822761,-100.761508,81308,Burleigh,North Dakota,G3800150,46.822761,-100.761508,2017
G3800170,38,17,46.9270033,-97.2523747,46.860506,-96.861406,149778,Cass,North Dakota,G3800170,46.860506,-96.861406,2017
G3800190,38,19,48.7684388,-98.4637903,48.755612,-98.41499,3993,Cavalier,North Dakota,G3800190,48.755612,-98.41499,2017
G3800210,38,21,46.1077559,-98.4965182,46.087766,-98.328185,5289,Dickey,North Dakota,G3800210,46.087766,-98.328185,2017
G3800230,38,23,48.8147537,-103.5093256,48.874965,-103.348927,2071,Divide,North Dakota,G3800230,48.874965,-103.348927,2017
G3800250,38,25,47.3545477,-102.6123659,47.332654,-102.643252,3536,Dunn,North Dakota,G3800250,47.332654,-102.643252,2017
G3800270,38,27,47.7234355,-98.9004745,47.707976,-99.051857,2385,Eddy,North Dakota,G3800270,47.707976,-99.051857,2017
G3800290,38,29,46.2842552,-100.2378424,46.265684,-100.210914,3550,Emmons,North Dakota,G3800290,46.265684,-100.210914,2017
G3800310,38,31,47.4714315,-98.8728755,47.461156,-99.040279,3343,Foster,North Dakota,G3800310,47.461156,-99.040279,2017
G3800330,38,33,46.9389237,-103.8446117,46.894589,-103.962247,1680,Golden Valley,North Dakota,G3800330,46.894589,-103.962247,2017
G3800350,38,35,47.9260026,-97.450851,47.907658,-97.120998,66861,Grand Forks,North Dakota,G3800350,47.907658,-97.120998,2017
G3800370,38,37,46.3578269,-101.6390494,46.387962,-101.711807,2394,Grant,North Dakota,G3800370,46.387962,-101.711807,2017
G3800390,38,39,47.4563342,-98.2322863,47.451199,-98.18781,2420,Griggs,North Dakota,G3800390,47.451199,-98.18781,2017
G3800410,38,41,46.4357038,-102.454238,46.448932,-102.544717,2477,Hettinger,North Dakota,G3800410,46.448932,-102.544717,2017
G3800430,38,43,46.9382725,-99.731198,46.919486,-99.813669,2435,Kidder,North Dakota,G3800430,46.919486,-99.813669,2017
G3800450,38,45,46.4641952,-98.5260571,46.405346,-98.520959,4139,LaMoure,North Dakota,G3800450,46.405346,-98.520959,2017
G3800490,38,49,48.2338417,-100.6332668,48.182793,-100.694529,5395,McHenry,North Dakota,G3800490,48.182793,-100.694529,2017
G3800510,38,51,46.1170337,-99.4430409,46.144162,-99.492295,2809,McIntosh,North Dakota,G3800510,46.144162,-99.492295,2017
G3800530,38,53,47.7424751,-103.4032148,47.815541,-103.228066,6360,McKenzie,North Dakota,G3800530,47.815541,-103.228066,2017
G3800550,38,55,47.6530553,-101.4217937,47.523976,-101.204564,8962,McLean,North Dakota,G3800550,47.523976,-101.204564,2017
G3800570,38,57,47.3071473,-101.8333279,47.297717,-101.710274,8424,Mercer,North Dakota,G3800570,47.297717,-101.710274,2017
G3800590,38,59,46.7108188,-101.2982647,46.819739,-101.011434,27471,Morton,North Dakota,G3800590,46.819739,-101.011434,2017
G3800610,38,61,48.2102905,-102.3647561,48.134702,-102.371315,7673,Mountrail,North Dakota,G3800610,48.134702,-102.371315,2017
G3800630,38,63,47.9186666,-98.2044278,47.919339,-98.209414,3126,Nelson,North Dakota,G3800630,47.919339,-98.209414,2017
G3800670,38,67,48.7668959,-97.5454045,48.789947,-97.582307,7413,Pembina,North Dakota,G3800670,48.789947,-97.582307,2017
G3800690,38,69,48.2388827,-99.966497,48.328166,-99.988011,4357,Pierce,North Dakota,G3800690,48.328166,-99.988011,2017
