fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Holes,Dewpoint_Holes,RH_Holes
G1900250,19,25,42.3861699,-94.6436829,42.400162,-94.625331,9670.0,Calhoun,Iowa,G1900250,42.400162,-94.625331,2011,KAMW0,41.9921,-93.6218,58.596728606663305,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900270,19,27,42.039492,-94.8676471,42.038571,-94.867634,20816.0,Carroll,Iowa,G1900270,42.038571,-94.867634,2011,KAMW0,41.9921,-93.6218,64.03356619188968,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900290,19,29,41.3338235,-94.9333023,41.365898,-94.979466,13956.0,Cass,Iowa,G1900290,41.365898,-94.979466,2011,72550,41.3,-95.9,47.97462121723583,True,6110.0,1326.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G1900310,19,31,41.77236,-91.1326105,41.757883,-91.137388,18499.0,Cedar,Iowa,G1900310,41.757883,-91.137388,2011,KIOW0,41.6398,-91.5481,22.704580197886045,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900330,19,33,43.0749751,-93.2509646,43.135116,-93.246222,44151.0,Cerro Gordo,Iowa,G1900330,43.135116,-93.246222,2011,KMCW0,43.1578,-93.3313,4.566274879113758,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900350,19,35,42.7427375,-95.6332616,42.749288,-95.593937,12072.0,Cherokee,Iowa,G1900350,42.749288,-95.593937,2011,72557,42.3833,-96.05,34.3225086056692,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900370,19,37,43.0597409,-92.3172101,43.038059,-92.344319,12439.0,Chickasaw,Iowa,G1900370,43.038059,-92.344319,2011,72548,42.55,-92.0667,36.54123102260984,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900390,19,39,41.0291908,-93.7840961,41.036835,-93.78126,9286.0,Clarke,Iowa,G1900390,41.036835,-93.78126,2011,72546,41.5333,-93.6531,34.941800485512545,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900410,19,41,43.079822,-95.1497261,43.127315,-95.159571,16667.0,Clay,Iowa,G1900410,43.127315,-95.159571,2011,KSPW0,43.1655,-95.2028,3.421954534270131,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900430,19,43,42.8409979,-91.3235108,42.860097,-91.322919,18129.0,Clayton,Iowa,G1900430,42.860097,-91.322919,2011,72548,42.55,-92.0667,43.41872607523543,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900450,19,45,41.8980732,-90.5342431,41.852707,-90.335737,49116.0,Clinton,Iowa,G1900450,41.852707,-90.335737,2011,KIOW0,41.6398,-91.5481,64.20528688873058,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900470,19,47,42.0431192,-95.3890903,42.027366,-95.358454,17096.0,Crawford,Iowa,G1900470,42.027366,-95.358454,2011,72557,42.3833,-96.05,43.09850064100247,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900490,19,49,41.6853206,-94.0407065,41.645223,-93.923368,66135.0,Dallas,Iowa,G1900490,41.645223,-93.923368,2011,72546,41.5333,-93.6531,15.96445084674906,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900510,19,51,40.7480892,-92.4103453,40.765097,-92.415821,8753.0,Davis,Iowa,G1900510,40.765097,-92.415821,2011,KOTM0,41.1066,-92.4479,23.654904682299588,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1900530,19,53,40.7363787,-93.7845799,40.71001,-93.821366,8457.0,Decatur,Iowa,G1900530,40.71001,-93.821366,2011,72546,41.5333,-93.6531,57.55405428157101,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900550,19,55,42.4730017,-91.3594378,42.482434,-91.383342,17764.0,Delaware,Iowa,G1900550,42.482434,-91.383342,2011,72548,42.55,-92.0667,35.11347244118588,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900570,19,57,40.9153393,-91.1869253,40.833525,-91.141489,40325.0,Des Moines,Iowa,G1900570,40.833525,-91.141489,2011,72542,40.7832,-91.1255,3.576248037891124,True,5816.0,1200.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1900590,19,59,43.3896107,-95.1960572,43.389624,-95.133548,16667.0,Dickinson,Iowa,G1900590,43.389624,-95.133548,2011,KSPW0,43.1655,-95.2028,15.872456902436966,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900610,19,61,42.4634808,-90.8787708,42.493726,-90.759915,93653.0,Dubuque,Iowa,G1900610,42.493726,-90.759915,2011,KLNR0,43.2119,-90.1798,57.668341401765474,True,6884.0,872.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1900630,19,63,43.3779844,-94.6693702,43.394425,-94.75499,10302.0,Emmet,Iowa,G1900630,43.394425,-94.75499,2011,KSPW0,43.1655,-95.2028,27.52388357333351,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900650,19,65,42.8644496,-91.8393728,42.820385,-91.855375,20880.0,Fayette,Iowa,G1900650,42.820385,-91.855375,2011,72548,42.55,-92.0667,21.545512121328517,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900670,19,67,43.052741,-92.7873669,43.074625,-92.75233,16303.0,Floyd,Iowa,G1900670,43.074625,-92.75233,2011,KMCW0,43.1578,-93.3313,29.760969248161484,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900690,19,69,42.7365489,-93.2714247,42.755202,-93.240318,10680.0,Franklin,Iowa,G1900690,42.755202,-93.240318,2011,KMCW0,43.1578,-93.3313,28.19471797725127,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900710,19,71,40.7425902,-95.5991816,40.747942,-95.623322,7441.0,Fremont,Iowa,G1900710,40.747942,-95.623322,2011,72554,41.1167,-95.9,29.28722574429581,True,6261.0,1250.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1900730,19,73,42.042494,-94.3887028,42.029792,-94.375962,9336.0,Greene,Iowa,G1900730,42.029792,-94.375962,2011,KAMW0,41.9921,-93.6218,38.80415057150383,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900750,19,75,42.4033232,-92.7902613,42.380262,-92.748284,12453.0,Grundy,Iowa,G1900750,42.380262,-92.748284,2011,72548,42.55,-92.0667,36.66592061254066,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900770,19,77,41.6835728,-94.5012723,41.669446,-94.431251,10954.0,Guthrie,Iowa,G1900770,41.669446,-94.431251,2011,72546,41.5333,-93.6531,41.29016634999384,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900790,19,79,42.3907681,-93.709198,42.407552,-93.766985,15673.0,Hamilton,Iowa,G1900790,42.407552,-93.766985,2011,KAMW0,41.9921,-93.6218,29.651256340882,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900810,19,81,43.0754105,-93.7436965,43.092013,-93.705072,11341.0,Hancock,Iowa,G1900810,43.092013,-93.705072,2011,KMCW0,43.1578,-93.3313,19.389179552783784,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900830,19,83,42.3902079,-93.241669,42.436775,-93.215799,17534.0,Hardin,Iowa,G1900830,42.436775,-93.215799,2011,KAMW0,41.9921,-93.6218,37.08925691027554,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900850,19,85,41.6885844,-95.8271491,41.662391,-95.807433,14928.0,Harrison,Iowa,G1900850,41.662391,-95.807433,2011,72550,41.3,-95.9,25.493127990663407,True,6110.0,1326.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G1900870,19,87,40.985864,-91.5442697,40.981343,-91.537058,20145.0,Henry,Iowa,G1900870,40.981343,-91.537058,2011,72542,40.7832,-91.1255,25.48796268410322,True,5816.0,1200.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1900890,19,89,43.3653125,-92.3219084,43.361616,-92.231027,9566.0,Howard,Iowa,G1900890,43.361616,-92.231027,2011,72644,43.9,-92.5,39.55600305475061,True,7561.0,706.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900910,19,91,42.7822212,-94.2027754,42.74679,-94.215551,9815.0,Humboldt,Iowa,G1900910,42.74679,-94.215551,2011,KMCW0,43.1578,-93.3313,52.97205986353822,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900930,19,93,42.3918601,-95.5074206,42.391343,-95.504381,7089.0,Ida,Iowa,G1900930,42.391343,-95.504381,2011,72557,42.3833,-96.05,27.849867775398277,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900950,19,95,41.6839184,-92.0591226,41.702615,-92.039923,16355.0,Iowa,Iowa,G1900950,41.702615,-92.039923,2011,KIOW0,41.6398,-91.5481,25.751700773014843,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900970,19,97,42.1642812,-90.5745965,42.139283,-90.566782,19848.0,Jackson,Iowa,G1900970,42.139283,-90.566782,2011,KIOW0,41.6398,-91.5481,61.1440225839059,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1900990,19,99,41.6855513,-93.0541468,41.678374,-93.070038,36842.0,Jasper,Iowa,G1900990,41.678374,-93.070038,2011,72546,41.5333,-93.6531,31.74670286027437,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901010,19,101,41.0068799,-91.9671367,41.013171,-91.964603,16843.0,Jefferson,Iowa,G1901010,41.013171,-91.964603,2011,KOTM0,41.1066,-92.4479,25.99308889522193,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901030,19,103,41.6687365,-91.5888122,41.679755,-91.55831,130882.0,Johnson,Iowa,G1901030,41.679755,-91.55831,2011,KIOW0,41.6398,-91.5481,2.810482107933662,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901050,19,105,42.1251175,-91.1169141,42.136467,-91.198513,20638.0,Jones,Iowa,G1901050,42.136467,-91.198513,2011,KIOW0,41.6398,-91.5481,38.74197857656015,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901070,19,107,41.3311823,-92.1677213,41.325439,-92.17499,10511.0,Keokuk,Iowa,G1901070,41.325439,-92.17499,2011,KOTM0,41.1066,-92.4479,20.7319996463507,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901090,19,109,43.2124777,-94.213983,43.147016,-94.22057,15543.0,Kossuth,Iowa,G1901090,43.147016,-94.22057,2011,KMCW0,43.1578,-93.3313,44.83063187383604,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901110,19,111,40.6475875,-91.4771574,40.55857,-91.396226,35862.0,Lee,Iowa,G1901110,40.55857,-91.396226,2011,72542,40.7832,-91.1255,21.02769851336328,True,5816.0,1200.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1901130,19,113,42.0779506,-91.5976735,42.009607,-91.647251,211226.0,Linn,Iowa,G1901130,42.009607,-91.647251,2011,KIOW0,41.6398,-91.5481,26.056175652937927,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901150,19,115,41.2182111,-91.2569936,41.22579,-91.259929,11387.0,Louisa,Iowa,G1901150,41.22579,-91.259929,2011,72542,40.7832,-91.1255,31.373032973923877,True,5816.0,1200.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1901170,19,117,41.033344,-93.3314666,41.021148,-93.313045,8898.0,Lucas,Iowa,G1901170,41.021148,-93.313045,2011,72546,41.5333,-93.6531,39.54704287707851,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901190,19,119,43.3835796,-96.2072011,43.385265,-96.218544,11581.0,Lyon,Iowa,G1901190,43.385265,-96.218544,2011,72651,43.5833,-96.75,29.950807102969968,True,7642.0,822.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901210,19,121,41.3306216,-94.0151842,41.347064,-93.989405,15679.0,Madison,Iowa,G1901210,41.347064,-93.989405,2011,72546,41.5333,-93.6531,21.656432218559598,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901230,19,123,41.3307969,-92.6363663,41.31208,-92.641016,22381.0,Mahaska,Iowa,G1901230,41.31208,-92.641016,2011,KOTM0,41.1066,-92.4479,17.38750318221698,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901250,19,125,41.3314552,-93.093849,41.35483,-93.04269,33309.0,Marion,Iowa,G1901250,41.35483,-93.04269,2011,72546,41.5333,-93.6531,33.93427861684505,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901270,19,127,42.041691,-92.9814523,42.031353,-92.938421,40648.0,Marshall,Iowa,G1901270,42.031353,-92.938421,2011,KAMW0,41.9921,-93.6218,35.18711820916774,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901290,19,129,41.0337028,-95.619101,41.04967,-95.695267,15059.0,Mills,Iowa,G1901290,41.04967,-95.695267,2011,72554,41.1167,-95.9,11.624789278334733,True,6261.0,1250.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1901310,19,131,43.3485643,-92.7844663,43.336257,-92.803247,10776.0,Mitchell,Iowa,G1901310,43.336257,-92.803247,2011,KMCW0,43.1578,-93.3313,29.296845936212605,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901330,19,133,42.0494317,-95.9565661,42.063026,-95.985135,9243.0,Monona,Iowa,G1901330,42.063026,-95.985135,2011,72557,42.3833,-96.05,22.37628439995705,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901350,19,135,41.0288473,-92.8696415,41.035615,-92.827682,7970.0,Monroe,Iowa,G1901350,41.035615,-92.827682,2011,KOTM0,41.1066,-92.4479,20.38139653648968,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901370,19,137,41.0217348,-95.1577896,41.008619,-95.167995,10740.0,Montgomery,Iowa,G1901370,41.008619,-95.167995,2011,72554,41.1167,-95.9,38.85853989027332,True,6261.0,1250.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1901390,19,139,41.483776,-91.1186992,41.464065,-91.078997,42745.0,Muscatine,Iowa,G1901390,41.464065,-91.078997,2011,KIOW0,41.6398,-91.5481,27.124918438436087,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901410,19,141,43.0837455,-95.6256244,43.126413,-95.690881,14398.0,O'Brien,Iowa,G1901410,43.126413,-95.690881,2011,KSPW0,43.1655,-95.2028,24.75259902595649,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901430,19,143,43.3785421,-95.6337878,43.38638,-95.680373,6462.0,Osceola,Iowa,G1901430,43.38638,-95.680373,2011,KSPW0,43.1655,-95.2028,28.46139800266781,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901450,19,145,40.7390902,-95.1442898,40.747616,-95.188476,15932.0,Page,Iowa,G1901450,40.747616,-95.188476,2011,72554,41.1167,-95.9,45.05255311395162,True,6261.0,1250.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1901470,19,147,43.0753374,-94.6690546,43.099878,-94.690212,9421.0,Palo Alto,Iowa,G1901470,43.099878,-94.690212,2011,KSPW0,43.1655,-95.2028,26.240542956615247,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901490,19,149,42.7375854,-96.2158638,42.747907,-96.203431,24986.0,Plymouth,Iowa,G1901490,42.747907,-96.203431,2011,72557,42.3833,-96.05,26.374069412876544,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901510,19,151,42.7340333,-94.6782789,42.745402,-94.700868,7310.0,Pocahontas,Iowa,G1901510,42.745402,-94.700868,2011,KSPW0,43.1655,-95.2028,38.55815454451016,True,7589.0,865.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901530,19,153,41.6842807,-93.5697204,41.623296,-93.641654,430640.0,Polk,Iowa,G1901530,41.623296,-93.641654,2011,72546,41.5333,-93.6531,6.246199199800149,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901550,19,155,41.3401835,-95.5449053,41.278533,-95.79515,93158.0,Pottawattamie,Iowa,G1901550,41.278533,-95.79515,2011,72550,41.3,-95.9,5.641836581461391,True,6110.0,1326.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G1901570,19,157,41.6845262,-92.5228819,41.709953,-92.620663,18914.0,Poweshiek,Iowa,G1901570,41.709953,-92.620663,2011,KOTM0,41.1066,-92.4479,42.63812503234096,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901590,19,159,40.7353342,-94.2442514,40.733763,-94.23852,5131.0,Ringgold,Iowa,G1901590,40.733763,-94.23852,2011,72546,41.5333,-93.6531,63.085774474693736,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901610,19,161,42.3875259,-95.1052244,42.375805,-95.088801,10350.0,Sac,Iowa,G1901610,42.375805,-95.088801,2011,72557,42.3833,-96.05,49.06105160977066,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901630,19,163,41.6420791,-90.6222889,41.563153,-90.567812,165224.0,Scott,Iowa,G1901630,41.563153,-90.567812,2011,KIOW0,41.6398,-91.5481,50.92403353120229,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901650,19,165,41.6790143,-95.3089173,41.665153,-95.320336,12167.0,Shelby,Iowa,G1901650,41.665153,-95.320336,2011,72550,41.3,-95.9,39.20185851430886,True,6110.0,1326.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G1901670,19,167,43.082646,-96.1780098,43.079825,-96.16727,33704.0,Sioux,Iowa,G1901670,43.079825,-96.16727,2011,72651,43.5833,-96.75,45.47326002771458,True,7642.0,822.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901690,19,169,42.0375379,-93.4660934,42.026371,-93.601827,89542.0,Story,Iowa,G1901690,42.026371,-93.601827,2011,KAMW0,41.9921,-93.6218,2.58038013142182,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901710,19,171,42.074848,-92.5294115,42.065599,-92.542587,17767.0,Tama,Iowa,G1901710,42.065599,-92.542587,2011,72548,42.55,-92.0667,41.36959656845485,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901730,19,173,40.7379489,-94.6971082,40.755364,-94.673438,6317.0,Taylor,Iowa,G1901730,40.755364,-94.673438,2011,72554,41.1167,-95.9,68.71641977222549,True,6261.0,1250.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G1901750,19,175,41.0285502,-94.2450907,41.053083,-94.318925,12534.0,Union,Iowa,G1901750,41.053083,-94.318925,2011,72546,41.5333,-93.6531,47.912357699931306,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901770,19,177,40.7541168,-91.952943,40.745557,-91.939134,7570.0,Van Buren,Iowa,G1901770,40.745557,-91.939134,2011,KOTM0,41.1066,-92.4479,36.437405343282464,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901790,19,179,41.0312631,-92.4094822,41.016218,-92.418385,35625.0,Wapello,Iowa,G1901790,41.016218,-92.418385,2011,KOTM0,41.1066,-92.4479,6.431309049106685,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901810,19,181,41.3368623,-93.5642216,41.400885,-93.588243,46225.0,Warren,Iowa,G1901810,41.400885,-93.588243,2011,72546,41.5333,-93.6531,9.745746665508394,True,5979.0,1305.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901830,19,183,41.3294012,-91.7250523,41.361978,-91.695465,21704.0,Washington,Iowa,G1901830,41.361978,-91.695465,2011,KIOW0,41.6398,-91.5481,20.65487081197968,True,6318.0,1085.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901850,19,185,40.7399827,-93.3326126,40.740054,-93.312926,6403.0,Wayne,Iowa,G1901850,40.740054,-93.312926,2011,KOTM0,41.1066,-92.4479,51.77590733511274,True,6225.0,1076.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G1901870,19,187,42.4335786,-94.1758309,42.480374,-94.179066,38013.0,Webster,Iowa,G1901870,42.480374,-94.179066,2011,KAMW0,41.9921,-93.6218,44.16767379311513,True,6716.0,950.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901890,19,189,43.3781243,-93.7434883,43.34288,-93.667031,10866.0,Winnebago,Iowa,G1901890,43.34288,-93.667031,2011,KMCW0,43.1578,-93.3313,21.189449668320027,True,7544.0,783.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901910,19,191,43.2929889,-91.850788,43.281284,-91.814375,21056.0,Winneshiek,Iowa,G1901910,43.281284,-91.814375,2011,72548,42.55,-92.0667,52.11497997404105,True,7000.0,913.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G1901930,19,193,42.3932198,-96.0532956,42.483225,-96.344174,102172.0,Woodbury,Iowa,G1901930,42.483225,-96.344174,2011,72557,42.3833,-96.05,16.51397141431973,True,7019.0,1045.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
