zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Distance [km],Distamce [mi],Location,zip0,weather_station_wmo_2022,hdd_base65F_2022,cdd_base65F_2022,distance_location_station_miles_2022,EPW_file_name_2022
58441,46.17639,-98.37127,Fullerton,ND,North Dakota,TRUE,,437,1.2,38021,Dickey,"{""38021"": ""100""}",Dickey,38021,FALSE,FALSE,America/Chicago,22.43792886,13.93660177,Oakes Municipal Airport,58441,KGWR0,9395,586,34.92813209,KGWR0_2022.epw
38745,32.97747,-90.9829,Grace,MS,Mississippi,TRUE,,92,1.9,28055,Issaquena,"{""28055"": ""100""}",Issaquena,28055,FALSE,FALSE,America/Chicago,56.20181285,34.90795829,Greenville / Brighton,38745,74768,2463,2545,34.92257679,74768_2022.epw
28714,35.89376,-82.31145,Burnsville,NC,North Carolina,TRUE,,17044,22.6,37199,Yancey,"{""37199"": ""100""}",Yancey,37199,FALSE,FALSE,America/New_York,54.50384203,33.85331803,Elizabethton Municipal Airport,28714,KGCY0,3760,1221,34.91715933,KGCY0_2022.epw
59910,47.79522,-114.30204,Big Arm,MT,Montana,TRUE,,617,4.3,30047,Lake,"{""30047"": ""100""}",Lake,30047,FALSE,FALSE,America/Denver,56.19041555,34.90087922,Glacier Park International  Airport,59910,72779,8359,292,34.91549475,72779_2022.epw
18832,41.67702,-76.55657,Monroeton,PA,Pennsylvania,TRUE,,1855,12,42015,Bradford,"{""42015"": ""100""}",Bradford,42015,FALSE,FALSE,America/New_York,56.17011152,34.88826802,Williamsport-Lycoming County,18832,72514,5748,903,34.90287827,72514_2022.epw
65588,36.98208,-91.28434,Winona,MO,Missouri,TRUE,,2791,5.3,29203,Shannon,"{""29203"": ""98.84"", ""29149"": ""1.16""}",Shannon|Oregon,29203|29149,FALSE,FALSE,America/Chicago,56.15927404,34.88153667,West Plains / Pomona,65588,KUNO0,4320,1612,34.8961441,KUNO0_2022.epw
89833,40.47107,-115.31693,Ruby Valley,NV,Nevada,TRUE,,108,0.1,32007,Elko,"{""32007"": ""100""}",Elko,32007,FALSE,FALSE,America/Los_Angeles,56.14548111,34.87296964,Elko / Coin,89833,70580,6967,886,34.88757348,70580_2022.epw
73638,35.8404,-99.78449,Crawford,OK,Oklahoma,TRUE,,204,0.6,40129,Roger Mills,"{""40129"": ""100""}",Roger Mills,40129,FALSE,FALSE,America/Chicago,50.75758996,31.52645339,Gage Airport,73638,KHHF0,4398,2187,34.88719905,KHHF0_2022.epw
78357,27.84382,-98.6217,Freer,TX,Texas,TRUE,,2867,3.6,48131,Duval,"{""48131"": ""100""}",Duval,48131,FALSE,FALSE,America/Chicago,56.11504795,34.85406705,Hebbronville / Las Lomitas B Colonia,78357,KHBV0,1279,3693,34.86866297,KHBV0_2022.epw
66056,38.14989,-94.8433,Mound City,KS,Kansas,TRUE,,1840,8.3,20107,Linn,"{""20107"": ""100""}",Linn,20107,FALSE,FALSE,America/Chicago,56.10164547,34.84574253,Ottawa / B N Junction,66056,KOWI0,4902,1741,34.86033497,KOWI0_2022.epw
12448,42.07925,-74.1829,Lake Hill,NY,New York,TRUE,,464,15.4,36111,Ulster,"{""36111"": ""100""}",Ulster,36111,FALSE,FALSE,America/New_York,55.36907495,34.39072978,Millbrook / Moores Mill,12448,KPOU0,5670,983,34.84923885,KPOU0_2022.epw
65724,37.84323,-93.31301,Pittsburg,MO,Missouri,TRUE,,1418,25.7,29085,Hickory,"{""29085"": ""100""}",Hickory,29085,FALSE,FALSE,America/Chicago,56.07722597,34.83057513,Warsaw / Lincoln,65724,KRAW0,5153,1480,34.84516122,KRAW0_2022.epw
58801,48.21311,-103.75325,Williston,ND,North Dakota,TRUE,,30367,14.1,38105,Williams,"{""38105"": ""99.66"", ""38053"": ""0.34""}",Williams|McKenzie,38105|38053,FALSE,FALSE,America/Chicago,5.316390674,3.302106009,Williston Basin International Airport,58801,KS850,9201,602,34.83641004,KS850_2022.epw
59934,48.59837,-114.8965,Trego,MT,Montana,TRUE,,501,1,30053,Lincoln,"{""30053"": ""100""}",Lincoln,30053,FALSE,FALSE,America/Denver,56.04853338,34.81275365,Libby / Pioneer Junction,59934,KS590,8016,405,34.82733228,KS590_2022.epw
98224,47.66382,-121.51302,Baring,WA,Washington,TRUE,,255,0.5,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,45.02798411,27.967692,Stampede Pass,98224,KRNT0,4669,408,34.81081885,KRNT0_2022.epw
43933,39.93718,-80.89439,Jacobsburg,OH,Ohio,TRUE,,1875,15.2,39013,Belmont,"{""39013"": ""100""}",Belmont,39013,FALSE,FALSE,America/New_York,33.53602648,20.82983011,Wheeling Ohio County Airport,43933,KAFJ0,5738,683,34.80266984,KAFJ0_2022.epw
57622,44.66411,-101.54094,Cherry Creek,SD,South Dakota,TRUE,,440,1.6,46137,Ziebach,"{""46137"": ""100""}",Ziebach,46137,FALSE,FALSE,America/Denver,56.00473652,34.78555063,Faith,57622,KD070,8181,876,34.80011787,KD070_2022.epw
57376,43.21571,-97.94065,Tripp,SD,South Dakota,TRUE,,970,2.4,46067,Hutchinson,"{""46067"": ""92.28"", ""46009"": ""7.72""}",Hutchinson|Bon Homme,46067|46009,FALSE,FALSE,America/Chicago,50.8595678,31.58979367,"Pickstown, Sd.",57376,KYKN0,7158,1131,34.79885792,KYKN0_2022.epw
79054,35.42585,-100.7875,Lefors,TX,Texas,TRUE,,709,6.8,48179,Gray,"{""48179"": ""100""}",Gray,48179,FALSE,FALSE,America/Chicago,28.08122329,17.4417536,Perry Lefors Field Airport,79054,KBPC0,4205,2209,34.79765138,KBPC0_2022.epw
81089,37.65595,-104.73158,Walsenburg,CO,Colorado,TRUE,,4424,2.5,8055,Huerfano,"{""08055"": ""100""}",Huerfano,8055,FALSE,FALSE,America/Denver,6.509148062,4.042949107,Spanish Peaks Airfield,81089,KTAD0,5547,971,34.78977907,KTAD0_2022.epw
88354,32.74362,-105.51458,Weed,NM,New Mexico,TRUE,,0,0,35035,Otero,"{""35035"": ""100""}",Otero,35035,FALSE,FALSE,America/Denver,45.96418617,28.54918395,Alamogordo-White,88354,74732,3288,2278,34.78669542,74732_2022.epw
37150,36.54102,-85.8135,Red Boiling Springs,TN,Tennessee,TRUE,,4906,17.7,47111,Macon,"{""47111"": ""69.96"", ""47027"": ""30.04""}",Macon|Clay,47111|47027,FALSE,FALSE,America/Chicago,47.16457102,29.29476461,Livingston Municipal Airport,37150,KGLW0,4254,1391,34.78612499,KGLW0_2022.epw
87325,36.00208,-108.62286,Tohatchi,NM,New Mexico,TRUE,,3089,2.1,35031,McKinley,"{""35031"": ""56.49"", ""35045"": ""43.51""}",McKinley|San Juan,35031|35045,FALSE,FALSE,America/Denver,55.98104591,34.77083597,Window Rock Airport,87325,72276,5901,618,34.78539704,72276_2022.epw
38551,36.55797,-85.48547,Celina,TN,Tennessee,TRUE,,4065,16.9,47027,Clay,"{""47027"": ""99.34"", ""47087"": ""0.66""}",Clay|Jackson,47027|47087,FALSE,FALSE,America/Chicago,22.42835603,13.93065592,Livingston Municipal Airport,38551,KSRB0,4097,1313,34.78136489,KSRB0_2022.epw
57540,44.51898,-99.6073,Holabird,SD,South Dakota,TRUE,,111,0.3,46069,Hyde,"{""46069"": ""100""}",Hyde,46069,FALSE,FALSE,America/Chicago,55.96343,34.75989441,Pierre / Alto,57540,KPIR0,7632,964,34.7744509,KPIR0_2022.epw
68634,41.38989,-97.49306,Duncan,NE,Nebraska,TRUE,,489,459.6,31141,Platte,"{""31141"": ""100""}",Platte,31141,FALSE,FALSE,America/Chicago,14.90405028,9.257174084,Columbus Municipal Airport,68634,KJYR0,6426,1122,34.77227336,KJYR0_2022.epw
81071,38.44836,-102.26642,Sheridan Lake,CO,Colorado,TRUE,,299,0.2,8061,Kiowa,"{""08061"": ""100""}",Kiowa,8061,FALSE,FALSE,America/Denver,55.95490064,34.75459667,Lamar / Beta,81071,KLAA0,5784,1506,34.76915094,KLAA0_2022.epw
78118,28.88645,-97.95035,Karnes City,TX,Texas,TRUE,,4057,8.6,48255,Karnes,"{""48255"": ""99.77"", ""48297"": ""0.23""}",Karnes|Live Oak,48255|48297,FALSE,FALSE,America/Chicago,10.71505228,6.655311974,Kenedy Regional Airport,78118,KPEZ0,1453,3896,34.76759184,KPEZ0_2022.epw
79039,35.26038,-101.09519,Groom,TX,Texas,TRUE,,951,1.6,48065,Carson,"{""48065"": ""88.45"", ""48179"": ""10.91"", ""48129"": ""0.64""}",Carson|Gray|Donley,48065|48179|48129,FALSE,FALSE,America/Chicago,40.20243887,24.97045893,Perry Lefors Field Airport,79039,KBGD0,3697,2554,34.7636735,KBGD0_2022.epw
70537,30.25736,-92.56671,Evangeline,LA,Louisiana,TRUE,,437,28.7,22001,Acadia,"{""22001"": ""100""}",Acadia,22001,FALSE,FALSE,America/Chicago,10.38633621,6.451140506,Jennings Airport,70537,KOPL0,1914,2484,34.75757479,KOPL0_2022.epw
88042,32.80696,-107.58906,Hillsboro,NM,New Mexico,TRUE,,198,0.1,35051,Sierra,"{""35051"": ""100""}",Sierra,35051,FALSE,FALSE,America/Denver,55.91627328,34.73060452,Silver City / Grant,88042,72272,3762,1520,34.74514874,72272_2022.epw
58559,47.48816,-100.72767,Mercer,ND,North Dakota,TRUE,,214,0.5,38055,McLean,"{""38055"": ""96.79"", ""38083"": ""3.21""}",McLean|Sheridan,38055|38083,FALSE,FALSE,America/Chicago,55.91355806,34.72891805,Garrison,58559,KN600,9541,513,34.74346157,KN600_2022.epw
36915,31.95507,-88.35871,Needham,AL,Alabama,TRUE,,805,8.4,1023,Choctaw,"{""01023"": ""100""}",Choctaw,1023,FALSE,FALSE,America/Chicago,55.91050562,34.72702212,Meridian Key Field,36915,72234,2236,2309,34.74156485,72234_2022.epw
61448,40.93363,-90.24678,Knoxville,IL,Illinois,TRUE,,3837,35.2,17095,Knox,"{""17095"": ""100""}",Knox,17095,FALSE,FALSE,America/Chicago,15.67718074,9.73737934,Galesburg Municipal Airport,61448,72532,5937,1307,34.74052243,72532_2022.epw
84637,38.72278,-112.49285,Kanosh,UT,Utah,TRUE,,765,2.2,49027,Millard,"{""49027"": ""100""}",Millard,49027,FALSE,FALSE,America/Denver,55.90445934,34.72326667,Milford / Yellow Banks,84637,72475,6098,1210,34.73780782,72475_2022.epw
28716,35.43589,-82.86109,Canton,NC,North Carolina,TRUE,,17807,43.5,37087,Haywood,"{""37087"": ""100""}",Haywood,37087,FALSE,FALSE,America/New_York,34.0904321,21.17418143,Jackson County Airport,28716,K1A50,4162,810,34.73601978,K1A50_2022.epw
68753,42.88469,-99.44943,Mills,NE,Nebraska,TRUE,,131,0.3,31103,Keya Paha,"{""31103"": ""100""}",Keya Paha,31103,FALSE,FALSE,America/Chicago,55.90134314,34.72133115,Ainsworth / Sandridge,68753,KANW0,7099,1012,34.73587149,KANW0_2022.epw
61412,41.06972,-90.57878,Alexis,IL,Illinois,TRUE,,1467,7.5,17187,Warren,"{""17187"": ""54.96"", ""17131"": ""45.04""}",Warren|Mercer,17187|17131,FALSE,FALSE,America/Chicago,19.50120009,12.11254664,Galesburg Municipal Airport,61412,72542,6308,1152,34.73466935,72542_2022.epw
59868,47.21409,-113.50499,Seeley Lake,MT,Montana,TRUE,,1847,3.9,30063,Missoula,"{""30063"": ""99.9"", ""30077"": ""0.1""}",Missoula|Powell,30063|30077,FALSE,FALSE,America/Denver,55.89749995,34.71894407,Missoula International Airport,59868,72773,7638,615,34.73348341,72773_2022.epw
72576,36.35157,-91.84667,Salem,AR,Arkansas,TRUE,,3915,9.5,5049,Fulton,"{""05049"": ""100""}",Fulton,5049,FALSE,FALSE,America/Chicago,42.44748181,26.36489553,"West Plains, Mo",72576,KBPK0,4036,1755,34.73164215,KBPK0_2022.epw
85545,33.54555,-111.12486,Roosevelt,AZ,Arizona,TRUE,,520,0.5,4007,Gila,"{""04007"": ""97.43"", ""04013"": ""2.57""}",Gila|Maricopa,04007|04013,FALSE,FALSE,America/Phoenix,55.89198611,34.71551933,Chandler / Germann,85545,KIWA0,1460,4207,34.73005723,KIWA0_2022.epw
88055,32.73817,-108.73398,Redrock,NM,New Mexico,TRUE,,39,0,35017,Grant,"{""35017"": ""100""}",Grant,35017,FALSE,FALSE,America/Denver,45.17146857,28.05681278,Lordsburg,88055,72272,3762,1520,34.72438067,72272_2022.epw
73768,36.357,-98.29586,Ringwood,OK,Oklahoma,TRUE,,1666,4.9,40093,Major,"{""40093"": ""100""}",Major,40093,FALSE,FALSE,America/Chicago,45.26192387,28.11299619,Enid Woodring Regional Airport,73768,KJWG0,4118,2420,34.72148146,KJWG0_2022.epw
73758,36.94521,-98.07979,Manchester,OK,Oklahoma,TRUE,,93,0.4,40053,Grant,"{""40053"": ""90.36"", ""40003"": ""9.64""}",Grant|Alfalfa,40053|40003,FALSE,FALSE,America/Chicago,55.87650122,34.70590138,Alva,73758,KAVK0,4268,2436,34.72043526,KAVK0_2022.epw
39074,32.39097,-89.47839,Forest,MS,Mississippi,TRUE,,15041,21.4,28123,Scott,"{""28123"": ""95.69"", ""28129"": ""4.31""}",Scott|Smith,28123|28129,FALSE,FALSE,America/Chicago,55.87529533,34.70515238,Jackson Airport,39074,72235,2236,2279,34.71968595,72235_2022.epw
18413,41.64816,-75.58949,Clifford,PA,Pennsylvania,TRUE,,182,78.5,42115,Susquehanna,"{""42115"": ""100""}",Susquehanna,42115,FALSE,FALSE,America/New_York,55.87339372,34.70397125,Wilkes-Barre/Scranton International,18413,72513,5620,906,34.71850432,72513_2022.epw
18837,41.92085,-76.29649,Rome,PA,Pennsylvania,TRUE,,3133,13.4,42015,Bradford,"{""42015"": ""100""}",Bradford,42015,FALSE,FALSE,America/New_York,55.8728302,34.70362124,Elmira / Big Flats Airport,18837,KELM0,6579,595,34.71815417,KELM0_2022.epw
35442,33.0737,-88.19358,Aliceville,AL,Alabama,TRUE,,6237,10.2,1107,Pickens,"{""01107"": ""95.43"", ""01119"": ""3.78"", ""01063"": ""0.78""}",Pickens|Sumter|Greene,01107|01119|01063,FALSE,FALSE,America/Chicago,55.87250794,34.70342108,Columbus / Billups,35442,KGTR0,2604,2127,34.71795392,KGTR0_2022.epw
99573,61.62257,-145.99906,Copper Center,AK,Alaska,TRUE,,540,0.1,2261,Valdez-Cordova,"{""02261"": ""100""}",Valdez-Cordova,2261,FALSE,FALSE,America/Anchorage,55.85939551,34.69527672,Valdez / Old Valdez,99573,PAVD0,9722,0,34.70980615,PAVD0_2022.epw
98237,48.59328,-121.68519,Concrete,WA,Washington,TRUE,,4361,5.3,53057,Skagit,"{""53057"": ""99.98"", ""53073"": ""0.02""}",Skagit|Whatcom,53057|53073,FALSE,FALSE,America/Los_Angeles,55.85553331,34.69287783,Burlington / Fredonia,98237,KBVS0,5456,101,34.70740626,KBVS0_2022.epw
97523,42.12095,-123.57109,Cave Junction,OR,Oregon,TRUE,,5586,12.7,41033,Josephine,"{""41033"": ""100""}",Josephine,41033,FALSE,FALSE,America/Los_Angeles,45.81537937,28.45675737,Grants Pass Airport,97523,KSXT0,6233,409,34.70545271,KSXT0_2022.epw
12422,42.3926,-74.20334,Durham,NY,New York,TRUE,,307,11.6,36039,Greene,"{""36039"": ""100""}",Greene,36039,FALSE,FALSE,America/New_York,55.85124376,34.69021351,Schenectady / Stoodley Corners,12422,KSCH0,6466,746,34.70474082,KSCH0_2022.epw
71847,33.92682,-93.63492,McCaskill,AR,Arkansas,TRUE,,596,4,5057,Hempstead,"{""05057"": ""100""}",Hempstead,5057,FALSE,FALSE,America/Chicago,55.84517092,34.68644157,Arkadelphia,71847,KADF0,3147,2216,34.7009673,KADF0_2022.epw
98822,47.86643,-120.47563,Entiat,WA,Washington,TRUE,,1909,1.7,53007,Chelan,"{""53007"": ""100""}",Chelan,53007,FALSE,FALSE,America/Los_Angeles,55.82554074,34.67424891,Malaga,98822,72782,6517,978,34.68876953,72782_2022.epw
72368,34.80991,-91.02053,Moro,AR,Arkansas,TRUE,,1122,3.1,5077,Lee,"{""05077"": ""92.43"", ""05095"": ""7.57""}",Lee|Monroe,05077|05095,FALSE,FALSE,America/Chicago,55.82502482,34.67392846,Stuttgart / Fairmount,72368,KSGT0,3091,2242,34.68844895,KSGT0_2022.epw
70052,30.08239,-90.6994,Gramercy,LA,Louisiana,TRUE,,3787,504.6,22093,St. James,"{""22093"": ""100""}",St. James,22093,FALSE,FALSE,America/Chicago,11.23306006,6.977055941,Port Of South Louisiana Executive Regional Airport,70052,KHDC0,1726,2513,34.67476184,KHDC0_2022.epw
68942,40.09089,-98.30035,Guide Rock,NE,Nebraska,TRUE,,315,0.8,31181,Webster,"{""31181"": ""88.78"", ""31129"": ""11.22""}",Webster|Nuckolls,31181|31129,FALSE,FALSE,America/Chicago,55.78893915,34.651515,Smith Center,68942,KK820,5836,1406,34.6660261,KK820_2022.epw
65479,37.33026,-91.62935,Hartshorn,MO,Missouri,TRUE,,166,0.7,29215,Texas,"{""29215"": ""50.57"", ""29203"": ""49.43""}",Texas|Shannon,29215|29203,FALSE,FALSE,America/Chicago,55.78660171,34.65006317,West Plains / Pomona,65479,KUNO0,4320,1612,34.66457367,KUNO0_2022.epw
67452,39.23879,-98.37167,Hunter,KS,Kansas,TRUE,,127,0.4,20123,Mitchell,"{""20123"": ""63.68"", ""20105"": ""36.32""}",Mitchell|Lincoln,20123|20105,FALSE,FALSE,America/Chicago,55.7840213,34.64846044,Russell / Homer,67452,KRSL0,5461,1753,34.66297026,KRSL0_2022.epw
70086,30.03206,-90.87544,Saint James,LA,Louisiana,TRUE,,2267,38.6,22093,St. James,"{""22093"": ""100""}",St. James,22093,FALSE,FALSE,America/Chicago,16.70664026,10.37679519,Louisiana Regional Airport,70086,KHUM0,1340,2874,34.65517492,KHUM0_2022.epw
5734,43.9821,-73.33027,Bridport,VT,Vermont,TRUE,,1407,12.3,50001,Addison,"{""50001"": ""100""}",Addison,50001,FALSE,FALSE,America/New_York,18.7541636,11.64854882,Middlebury State Airport,5734,72617,6593,753,34.65227356,72617_2022.epw
71835,33.6647,-93.44504,Emmet,AR,Arkansas,TRUE,,1212,5.7,5099,Nevada,"{""05099"": ""81.41"", ""05057"": ""18.59""}",Nevada|Hempstead,05099|05057,FALSE,FALSE,America/Chicago,55.76462562,34.63641343,Texarkana / Rondo,71835,KTXK0,2281,2865,34.65091821,KTXK0_2022.epw
83549,45.38294,-116.21912,Riggins,ID,Idaho,TRUE,,737,0.5,16049,Idaho,"{""16049"": ""100""}",Idaho,16049,FALSE,FALSE,America/Boise,55.72342126,34.61082066,Mc Call,83549,KMYL0,8740,375,34.62531472,KMYL0_2022.epw
58442,46.56469,-99.17914,Gackle,ND,North Dakota,TRUE,,467,0.8,38047,Logan,"{""38047"": ""92.89"", ""38093"": ""7.11""}",Logan|Stutsman,38047|38093,FALSE,FALSE,America/Chicago,45.12531603,28.0281466,Bennington / Napoleon,58442,KJMS0,9523,561,34.61973165,KJMS0_2022.epw
63675,37.30476,-90.68977,Vulcan,MO,Missouri,TRUE,,194,5.7,29093,Iron,"{""29093"": ""100""}",Iron,29093,FALSE,FALSE,America/Chicago,55.71391201,34.60491429,Farmington,63675,KFAM0,4842,1387,34.61940588,KFAM0_2022.epw
41226,37.98036,-82.95574,Keaton,KY,Kentucky,TRUE,,324,22.2,21115,Johnson,"{""21115"": ""100""}",Johnson,21115,FALSE,FALSE,America/New_York,37.87857437,23.52706482,Big Sandy Regional Airport,41226,72425,4378,1169,34.61599304,72425_2022.epw
39767,33.47662,-89.44679,Stewart,MS,Mississippi,TRUE,,650,2.6,28155,Webster,"{""28155"": ""50.64"", ""28097"": ""25.9"", ""28019"": ""23.46""}",Webster|Montgomery|Choctaw,28155|28097|28019,FALSE,FALSE,America/Chicago,26.31945741,16.34748907,Winona-Montgomery County Airport,39767,KSTF0,2709,2306,34.61443384,KSTF0_2022.epw
71401,31.79748,-91.94596,Aimwell,LA,Louisiana,TRUE,,257,3.5,22025,Catahoula,"{""22025"": ""100""}",Catahoula,22025,FALSE,FALSE,America/Chicago,49.1414368,30.52263155,Vidalia Concordia Parish,71401,KESF0,2162,2539,34.60656083,KESF0_2022.epw
72512,36.22049,-91.7465,Horseshoe Bend,AR,Arkansas,TRUE,,2493,44,5065,Izard,"{""05065"": ""99.24"", ""05049"": ""0.76""}",Izard|Fulton,05065|05049,FALSE,FALSE,America/Chicago,55.6813132,34.58466659,Batesville / Clearview Estates,72512,KBVX0,3569,1976,34.5991497,KBVX0_2022.epw
76866,31.46085,-99.92785,Paint Rock,TX,Texas,TRUE,,727,1,48095,Concho,"{""48095"": ""100""}",Concho,48095,FALSE,FALSE,America/Chicago,55.68124753,34.58462579,Mathis Field,76866,72263,2402,3395,34.59910889,72263_2022.epw
26624,38.71811,-80.80468,Gassaway,WV,West Virginia,TRUE,,2568,13.5,54007,Braxton,"{""54007"": ""100""}",Braxton,54007,FALSE,FALSE,America/New_York,13.68202399,8.498151548,Sutton / McNutt,26624,KW220,5031,875,34.59528407,KW220_2022.epw
70581,30.25173,-92.73797,Roanoke,LA,Louisiana,TRUE,,559,9,22053,Jefferson Davis,"{""22053"": ""100""}",Jefferson Davis,22053,FALSE,FALSE,America/Chicago,6.273657797,3.896681861,Jennings Airport,70581,KACP0,2023,2566,34.58767283,KACP0_2022.epw
67349,37.48858,-96.29883,Howard,KS,Kansas,TRUE,,1036,1.7,20049,Elk,"{""20049"": ""100""}",Elk,20049,FALSE,FALSE,America/Chicago,40.37045823,25.07481878,Lt. William M. Milliken Airport,67349,KEQA0,4459,2059,34.56860879,KEQA0_2022.epw
49961,46.52257,-88.72205,Sidnaw,MI,Michigan,TRUE,,79,0.5,26061,Houghton,"{""26061"": ""100""}",Houghton,26061,FALSE,FALSE,America/Detroit,55.63181756,34.55392395,Land O Lakes / Land O' Lakes,49961,KLNL0,9354,218,34.56839419,KLNL0_2022.epw
93601,37.39375,-119.74444,Ahwahnee,CA,California,TRUE,,1726,14.9,6039,Madera,"{""06039"": ""94.76"", ""06043"": ""5.24""}",Madera|Mariposa,06039|06043,FALSE,FALSE,America/Los_Angeles,55.60501791,34.53727821,Madera / Notarb,93601,KMAE0,2645,2068,34.55174147,KMAE0_2022.epw
66858,38.47998,-96.9324,Lincolnville,KS,Kansas,TRUE,,375,1.9,20115,Marion,"{""20115"": ""100""}",Marion,20115,FALSE,FALSE,America/Chicago,55.60146342,34.53507045,Newton / Country Club Mobile Home Estates,66858,KEWK0,4997,1893,34.54953279,KEWK0_2022.epw
72513,36.22598,-91.65151,Ash Flat,AR,Arkansas,TRUE,,2889,11.8,5135,Sharp,"{""05135"": ""61.17"", ""05065"": ""4.8"", ""05049"": ""34.03""}",Sharp|Izard|Fulton,05135|05065|05049,FALSE,FALSE,America/Chicago,55.57423107,34.51815594,Batesville / Clearview Estates,72513,KBVX0,3569,1976,34.5326112,KBVX0_2022.epw
12961,44.05714,-73.54953,Moriah Center,NY,New York,TRUE,,212,20.5,36031,Essex,"{""36031"": ""100""}",Essex,36031,FALSE,FALSE,America/New_York,37.15281665,23.07628363,Middlebury State Airport,12961,72617,6593,753,34.51981621,72617_2022.epw
12457,42.04406,-74.2525,Mount Tremper,NY,New York,TRUE,,893,24.7,36111,Ulster,"{""36111"": ""100""}",Ulster,36111,FALSE,FALSE,America/New_York,55.54974203,34.50294536,Poughkeepsie  /  New Hackensack,12457,KPOU0,5670,983,34.51739425,KPOU0_2022.epw
70549,30.07158,-92.80294,Lake Arthur,LA,Louisiana,TRUE,,3591,11.8,22053,Jefferson Davis,"{""22053"": ""98.28"", ""22023"": ""1.72""}",Jefferson Davis|Cameron,22053|22023,FALSE,FALSE,America/Chicago,22.73608933,14.12179461,Jennings Airport,70549,KUXL0,1550,3117,34.51549183,KUXL0_2022.epw
66863,37.83292,-96.0818,Neal,KS,Kansas,TRUE,,29,12.5,20073,Greenwood,"{""20073"": ""100""}",Greenwood,20073,FALSE,FALSE,America/Chicago,18.57435975,11.53686941,Lt. William M. Milliken Airport,66863,KCNU0,4323,2159,34.51445238,KCNU0_2022.epw
58379,47.90599,-98.84504,Tokio,ND,North Dakota,TRUE,,354,9.8,38005,Benson,"{""38005"": ""100""}",Benson,38005,FALSE,FALSE,America/Chicago,24.02862248,14.92461024,Devils Lake Municipal Airport,58379,K46D0,9700,489,34.50853576,K46D0_2022.epw
84639,39.50438,-111.88128,Levan,UT,Utah,TRUE,,1000,1.8,49023,Juab,"{""49023"": ""100""}",Juab,49023,FALSE,FALSE,America/Denver,30.04479883,18.66136573,Manti-Ephraim Airport,84639,72479,6114,1233,34.50174389,72479_2022.epw
66507,39.04474,-96.03969,Maple Hill,KS,Kansas,TRUE,,1272,5.1,20197,Wabaunsee,"{""20197"": ""100""}",Wabaunsee,20197,FALSE,FALSE,America/Chicago,35.53549603,22.07173666,Topeka (Forbes Field),66507,KMHK0,5271,1782,34.49094278,KMHK0_2022.epw
85635,31.57036,-110.17705,Sierra Vista,AZ,Arizona,TRUE,,33767,182.7,4003,Cochise,"{""04003"": ""100""}",Cochise,4003,FALSE,FALSE,America/Phoenix,24.10012824,14.96902375,Pioneer Airfield,85635,KDUG0,2531,2169,34.48881116,KDUG0_2022.epw
87420,36.69066,-108.84928,Shiprock,NM,New Mexico,TRUE,,12106,8.7,35045,San Juan,"{""35045"": ""100""}",San Juan,35045,FALSE,FALSE,America/Denver,55.49465707,34.4687311,Farmington,87420,KFMN0,5294,1309,34.48316566,KFMN0_2022.epw
57752,43.46467,-102.19338,Kyle,SD,South Dakota,TRUE,,1755,1.6,46102,Oglala Lakota,"{""46102"": 79.08, ""46071"": 18.52, ""46007"": 2.4}",Oglala Lakota|Jackson|Bennett,46102|46071|46007,FALSE,FALSE,America/Denver,55.49118655,34.4665755,Pine Ridge,57752,KIEN0,7445,1043,34.48100916,KIEN0_2022.epw
12490,42.12466,-73.92605,West Camp,NY,New York,TRUE,,28,20.7,36111,Ulster,"{""36111"": ""100""}",Ulster,36111,FALSE,FALSE,America/New_York,48.93672792,30.39548318,Millbrook / Moores Mill,12490,KPOU0,5670,983,34.48029108,KPOU0_2022.epw
38850,34.04896,-89.05309,Houlka,MS,Mississippi,TRUE,,2846,8.9,28017,Chickasaw,"{""28017"": ""73.42"", ""28013"": ""7.58"", ""28115"": ""19.01""}",Chickasaw|Calhoun|Pontotoc,28017|28013|28115,FALSE,FALSE,America/Chicago,55.48996239,34.46581515,Aberdeen/Amory / Athens,38850,KM400,2859,2015,34.48024848,KM400_2022.epw
